weight,propeller_diameter,propeller_rpm_max,propeller_rpm_min,omega_rpm,voltage,thrust,torque,power,current,max_omega_rpm,max_voltage,max_thrust,max_torque,max_power,max_current,thrust_per_weight,power_per_weight,thrust_per_power,motor_name,propeller_name
15.831,1.5748,4800.0,1600.0,2858.76,200.0,1326.71,153.51,90338.12,451.69,3529.75,282.5,1497.0,260.02,210526.31,745.23,83.80456,5706.4062,0.014686048,HPDM250,62x5_2_3200_46_1150
15.831,1.5748,4800.0,1600.0,3290.58,250.0,1814.16,216.14,156070.69,624.28,3529.75,282.5,1835.12,260.02,210526.31,745.23,114.59541,9858.549,0.011623964,HPDM250,62x5_2_3200_46_1150
15.84,1.5748,4800.0,1600.0,2145.55,150.0,873.54,112.42,50768.17,338.45,3178.31,273.23,991.09,269.19,210526.31,770.5,55.147728,3205.0613,0.01720645,HPDM250,62x6_2_3200_51_1390
16.104,1.7526,4500.0,1500.0,1920.2,150.0,967.57,129.67,57899.0,385.99,2723.95,261.57,1039.24,281.66,210526.31,804.85,60.08259,3595.3179,0.016711343,HPDM250,69x6_2_3000_51_1700
16.104,1.7526,4500.0,1500.0,2318.3,200.0,1441.68,194.88,113139.65,565.7,2723.95,261.57,1480.59,281.66,210526.31,804.85,89.5231,7025.562,0.012742482,HPDM250,69x6_2_3000_51_1700
16.104,1.7526,4500.0,1500.0,2653.73,250.0,1931.17,264.88,189656.36,758.63,2723.95,261.57,1660.68,281.66,210526.31,804.85,119.918655,11776.973,0.010182469,HPDM250,69x6_2_3000_51_1700
16.418,1.9304,3600.0,1200.0,1745.3,150.0,1049.27,143.05,63433.09,422.89,2406.48,253.64,993.14,290.79,210526.31,830.0,63.909733,3863.6309,0.016541367,HPDM250,76x6_2_2400_41_1420
16.418,1.9304,3600.0,1200.0,2090.78,200.0,1537.86,212.29,122739.0,613.7,2406.48,253.64,1336.13,290.79,210526.31,830.0,93.66914,7475.8804,0.012529514,HPDM250,76x6_2_2400_41_1420
16.418,1.9304,3600.0,1200.0,2386.83,250.0,2049.95,285.32,203731.84,814.93,2406.48,253.64,1548.31,290.79,210526.31,830.0,124.85991,12409.054,0.010062001,HPDM250,76x6_2_2400_41_1420
16.793,2.1082,3300.0,1100.0,1146.75,100.0,633.81,93.19,28546.53,285.47,1988.4,243.49,591.79,303.35,210526.31,864.63,37.74251,1699.9065,0.022202699,HPDM250,83x7_2_2200_41_1710
16.793,2.1082,3300.0,1100.0,1493.19,150.0,1092.66,162.35,71410.41,476.07,1988.4,243.49,989.96,303.35,210526.31,864.63,65.0664,4252.3916,0.015301131,HPDM250,83x7_2_2200_41_1710
16.793,2.1082,3300.0,1100.0,1780.91,200.0,1581.45,236.01,135812.31,679.06,1988.4,243.49,1330.91,303.35,210526.31,864.63,94.173164,8087.436,0.011644379,HPDM250,83x7_2_2200_41_1710
17.228,2.286,3000.0,1000.0,1262.08,150.0,1100.5,180.04,78723.21,524.82,1643.09,235.35,756.31,314.2,210526.31,894.54,63.87857,4569.492,0.013979359,HPDM250,90x8_2_2000_41_2000
7.393,0.8636,6900.0,2300.0,4701.8,450.0,379.46,28.55,22697.26,50.44,5132.3,505.79,368.92,34.5,30526.32,60.35,51.32693,3070.1016,0.016718317,Emrax188HV,34x3_2_4600_41_250
7.393,0.8636,6900.0,2300.0,5089.62,500.0,449.11,33.85,29637.41,59.27,5132.3,505.79,368.92,34.5,30526.32,60.35,60.748005,4008.8477,0.0151534835,Emrax188HV,34x3_2_4600_41_250
7.5,1.0414,6900.0,2300.0,3282.39,400.0,416.66,38.11,26549.14,66.37,3417.25,424.28,304.74,41.46,30526.32,71.95,55.55467,3539.8853,0.015693918,Emrax188HV,41x4_2_4600_51_580
7.632,1.2192,6000.0,2000.0,2078.69,250.0,248.4,22.79,10207.51,40.83,2859.27,399.61,166.01,44.13,30526.32,76.39,32.54717,1337.462,0.024335023,Emrax188HV,48x4_2_4000_46_670
7.632,1.2192,6000.0,2000.0,2621.44,350.0,400.88,36.75,22433.2,64.09,2859.27,399.61,252.5,44.13,30526.32,76.39,52.526207,2939.3606,0.017869942,Emrax188HV,48x4_2_4000_46_670
7.5,1.0414,6900.0,2300.0,3126.08,250.0,376.56,34.35,21585.17,86.34,3455.82,288.89,273.18,42.45,30526.32,105.67,50.208,2878.0227,0.017445311,Emrax188MV,41x4_2_4600_51_580
7.632,1.2192,6000.0,2000.0,2743.38,250.0,440.74,40.39,25191.56,100.77,2893.96,271.33,297.46,45.31,30526.32,112.51,57.74895,3300.781,0.017495543,Emrax188MV,48x4_2_4000_46_670
7.5,1.0414,6900.0,2300.0,3276.31,100.0,415.05,37.97,25875.76,258.76,3436.89,107.2,305.16,41.96,30526.32,284.77,55.34,3450.1013,0.01604011,Emrax188LV,41x4_2_4600_51_580
7.632,1.2192,6000.0,2000.0,2861.99,100.0,481.57,44.22,29947.81,299.48,2876.9,100.82,296.99,44.73,30526.32,302.78,63.098793,3923.9792,0.016080307,Emrax188LV,48x4_2_4000_46_670
8.031,1.5748,4800.0,1600.0,1619.12,80.0,401.22,45.14,24438.22,305.48,1718.27,88.48,163.29,51.21,30526.32,345.0,49.958908,3042.9858,0.016417727,Emrax188LV,62x5_2_3200_46_1150
9.493,0.8636,6900.0,2300.0,3842.91,450.0,248.84,18.49,11291.43,25.09,5774.58,752.67,337.93,45.3,43157.89,57.34,26.213,1189.448,0.022037953,Emrax208HV,34x3_2_4600_41_250
9.493,0.8636,6900.0,2300.0,4858.8,600.0,406.87,30.63,23816.75,39.69,5774.58,752.67,437.24,45.3,43157.89,57.34,42.86,2508.875,0.017083354,Emrax208HV,34x3_2_4600_41_250
9.493,0.8636,6900.0,2300.0,5173.81,650.0,465.09,35.14,29326.55,45.12,5774.58,752.67,447.72,45.3,43157.89,57.34,48.992943,3089.2815,0.015859008,Emrax208HV,34x3_2_4600_41_250
9.493,0.8636,6900.0,2300.0,5473.69,700.0,524.56,39.94,35628.09,50.9,5774.58,752.67,485.27,45.3,43157.89,57.34,55.257557,3753.0908,0.014723214,Emrax208HV,34x3_2_4600_41_250
9.493,0.8636,6900.0,2300.0,5759.61,750.0,584.12,45.02,42753.99,57.01,5774.58,752.67,498.17,45.3,43157.89,57.34,61.531654,4503.739,0.01366235,Emrax208HV,34x3_2_4600_41_250
9.6,1.0414,6900.0,2300.0,3328.19,500.0,428.84,39.23,25021.32,50.04,3896.67,625.81,386.21,54.97,43157.89,68.96,44.670834,2606.3875,0.017138984,Emrax208HV,41x4_2_4600_51_580
9.6,1.0414,6900.0,2300.0,3564.4,550.0,494.7,45.29,31526.33,57.32,3896.67,625.81,425.43,54.97,43157.89,68.96,51.53125,3283.9927,0.015691645,Emrax208HV,41x4_2_4600_51_580
9.6,1.0414,6900.0,2300.0,3787.22,600.0,561.97,51.6,38948.05,64.91,3896.67,625.81,433.38,54.97,43157.89,68.96,58.53854,4057.0886,0.014428707,Emrax208HV,41x4_2_4600_51_580
9.732,1.2192,6000.0,2000.0,2035.64,300.0,237.98,21.83,8734.24,29.11,3258.61,585.71,209.63,58.89,43157.89,73.68,24.45335,897.4764,0.02724679,Emrax208HV,48x4_2_4000_46_670
9.732,1.2192,6000.0,2000.0,2284.15,350.0,301.39,27.64,12635.87,36.1,3258.61,585.71,266.36,58.89,43157.89,73.68,30.968967,1298.3837,0.023851939,Emrax208HV,48x4_2_4000_46_670
9.732,1.2192,6000.0,2000.0,2516.75,400.0,368.26,33.76,17386.2,43.47,3258.61,585.71,319.57,58.89,43157.89,73.68,37.840115,1786.4982,0.021181166,Emrax208HV,48x4_2_4000_46_670
9.732,1.2192,6000.0,2000.0,2735.63,450.0,438.15,40.16,23018.03,51.15,3258.61,585.71,375.22,58.89,43157.89,73.68,45.02158,2365.1902,0.019035079,Emrax208HV,48x4_2_4000_46_670
9.732,1.2192,6000.0,2000.0,2938.63,500.0,509.05,46.86,29605.33,59.21,3258.61,585.71,375.22,58.89,43157.89,73.68,52.306824,3042.0603,0.01719454,Emrax208HV,48x4_2_4000_46_670
9.732,1.2192,6000.0,2000.0,3129.15,550.0,580.99,53.8,37160.12,67.56,3258.61,585.71,428.92,58.89,43157.89,73.68,59.698933,3818.3435,0.015634771,Emrax208HV,48x4_2_4000_46_670
9.74,1.2192,6000.0,2000.0,2085.61,350.0,304.09,31.53,14271.28,40.78,2879.15,562.67,271.41,61.4,43157.89,76.7,31.22074,1465.2239,0.02130783,Emrax208HV,48x5_2_4000_51_810
10.131,1.5748,4800.0,1600.0,1822.29,450.0,511.8,58.03,32690.74,72.65,1964.2,509.79,276.62,68.02,43157.89,84.66,50.51821,3226.803,0.01565581,Emrax208HV,62x5_2_3200_46_1150
9.493,0.8636,6900.0,2300.0,3443.79,250.0,198.47,14.66,8069.75,32.28,5789.61,475.75,287.42,45.58,43157.89,90.72,20.906984,850.0737,0.024594318,Emrax208MV,34x3_2_4600_41_250
9.493,0.8636,6900.0,2300.0,5077.8,400.0,446.89,33.68,27287.79,68.22,5789.61,475.75,437.59,45.58,43157.89,90.72,47.07574,2874.517,0.016376922,Emrax208MV,34x3_2_4600_41_250
9.493,0.8636,6900.0,2300.0,5556.42,450.0,541.54,41.36,37229.41,82.73,5789.61,475.75,485.69,45.58,43157.89,90.72,57.046246,3921.775,0.0145460265,Emrax208MV,34x3_2_4600_41_250
9.6,1.0414,6900.0,2300.0,2363.78,200.0,211.98,19.18,8164.74,40.82,3912.09,394.61,206.86,55.45,43157.89,109.37,22.08125,850.4938,0.02596286,Emrax208MV,41x4_2_4600_51_580
9.6,1.0414,6900.0,2300.0,2814.74,250.0,303.16,27.42,14099.18,56.4,3912.09,394.61,294.51,55.45,43157.89,109.37,31.579166,1468.6646,0.02150196,Emrax208MV,41x4_2_4600_51_580
9.6,1.0414,6900.0,2300.0,3219.35,300.0,400.19,36.6,22124.02,73.75,3912.09,394.61,386.63,55.45,43157.89,109.37,41.68646,2304.5854,0.018088484,Emrax208MV,41x4_2_4600_51_580
9.6,1.0414,6900.0,2300.0,3600.64,350.0,505.25,46.26,32196.78,91.99,3912.09,394.61,425.63,55.45,43157.89,109.37,52.630207,3353.8313,0.015692564,Emrax208MV,41x4_2_4600_51_580
9.732,1.2192,6000.0,2000.0,2129.32,200.0,260.96,23.94,9962.62,49.81,3272.99,368.92,210.17,59.48,43157.89,116.99,26.814632,1023.6971,0.026193913,Emrax208MV,48x4_2_4000_46_670
9.732,1.2192,6000.0,2000.0,2510.55,250.0,366.38,33.59,17014.81,68.06,3272.99,368.92,319.61,59.48,43157.89,116.99,37.64694,1748.3364,0.021533005,Emrax208MV,48x4_2_4000_46_670
9.732,1.2192,6000.0,2000.0,2855.22,300.0,479.18,43.99,26312.28,87.71,3272.99,368.92,375.73,59.48,43157.89,116.99,49.237568,2703.6868,0.018211268,Emrax208MV,48x4_2_4000_46_670
9.732,1.2192,6000.0,2000.0,3163.66,350.0,594.57,55.12,38060.55,108.74,3272.99,368.92,435.19,59.48,43157.89,116.99,61.09433,3910.8662,0.015621687,Emrax208MV,48x4_2_4000_46_670
9.917,1.397,5400.0,1800.0,1886.27,250.0,408.13,46.26,22998.5,91.99,2244.77,329.95,278.34,66.79,43157.89,130.8,41.154583,2319.0986,0.01774594,Emrax208MV,55x5_2_3600_51_1080
9.917,1.397,5400.0,1800.0,2115.51,300.0,516.68,59.0,34820.32,116.07,2244.77,329.95,328.23,66.79,43157.89,130.8,52.100433,3511.1748,0.014838462,Emrax208MV,55x5_2_3600_51_1080
10.131,1.5748,4800.0,1600.0,1699.76,250.0,443.41,50.04,24786.17,99.14,1976.14,320.29,220.56,68.88,43157.89,134.75,43.767643,2446.567,0.017889412,Emrax208MV,62x5_2_3200_46_1150
9.732,1.2192,6000.0,2000.0,2544.09,100.0,376.64,34.53,20176.91,201.77,3144.64,138.66,253.04,54.39,43157.89,311.25,38.70119,2073.2542,0.018666882,Emrax208LV,48x4_2_4000_46_670
12.493,0.8636,6900.0,2300.0,6238.88,1000.0,688.24,53.89,51338.94,51.34,6696.93,1093.74,728.58,63.23,65263.16,59.67,55.09005,4109.4165,0.013405808,Emrax228HV,34x3_2_4600_41_250
12.6,1.0414,6900.0,2300.0,4037.28,750.0,643.73,59.48,42242.31,56.32,4565.72,890.79,589.61,78.48,65263.16,73.26,51.089684,3352.5642,0.015238986,Emrax228HV,41x4_2_4600_51_580
12.6,1.0414,6900.0,2300.0,4230.61,800.0,711.32,66.05,49746.18,62.18,4565.72,890.79,604.12,78.48,65263.16,73.26,56.453968,3948.1096,0.014298988,Emrax228HV,41x4_2_4600_51_580
12.6,1.0414,6900.0,2300.0,4417.48,850.0,780.4,72.83,57988.65,68.22,4565.72,890.79,645.79,78.48,65263.16,73.26,61.93651,4602.274,0.013457806,Emrax228HV,41x4_2_4600_51_580
12.606,1.0414,6300.0,2100.0,4138.96,850.0,785.68,81.5,64560.55,75.95,4151.56,853.74,624.33,82.05,65263.16,76.44,62.32588,5121.4146,0.012169661,Emrax228HV,41x5_2_4200_51_560
12.732,1.2192,6000.0,2000.0,2021.26,350.0,234.55,21.52,7866.38,22.48,3824.16,825.09,190.89,85.02,65263.16,79.1,18.422087,617.8432,0.029816765,Emrax228HV,48x4_2_4000_46_670
12.732,1.2192,6000.0,2000.0,3425.37,700.0,705.04,65.94,43458.32,62.08,3824.16,825.09,609.09,85.02,65263.16,79.1,55.37543,3413.3145,0.01622336,Emrax228HV,48x4_2_4000_46_670
12.732,1.2192,6000.0,2000.0,3590.5,750.0,780.41,73.39,51544.42,68.73,3824.16,825.09,609.09,85.02,65263.16,79.1,61.295162,4048.415,0.015140533,Emrax228HV,48x4_2_4000_46_670
12.732,1.2192,6000.0,2000.0,3747.57,800.0,857.21,81.09,60473.78,75.59,3824.16,825.09,681.7,85.02,65263.16,79.1,67.32721,4749.747,0.014174904,Emrax228HV,48x4_2_4000_46_670
12.74,1.2192,6000.0,2000.0,2992.05,650.0,641.67,66.84,40875.78,62.89,3404.88,789.25,539.08,89.05,65263.16,82.69,50.36656,3208.46,0.01569805,Emrax228HV,48x5_2_4000_51_810
12.74,1.2192,6000.0,2000.0,3145.39,700.0,712.46,74.66,48899.06,69.86,3404.88,789.25,592.82,89.05,65263.16,82.69,55.923077,3838.2307,0.014570015,Emrax228HV,48x5_2_4000_51_810
12.917,1.397,5400.0,1800.0,2486.2,650.0,722.35,82.59,50003.48,76.93,2672.69,729.1,500.53,96.7,65263.16,89.51,55.92243,3871.1372,0.014445995,Emrax228HV,55x5_2_3600_51_1080
13.131,1.5748,4800.0,1600.0,2135.09,600.0,711.29,80.93,45269.35,75.45,2357.34,704.2,434.4,100.25,65263.16,92.68,54.168762,3447.5173,0.015712397,Emrax228HV,62x5_2_3200_46_1150
13.131,1.5748,4800.0,1600.0,2348.94,700.0,869.61,99.46,64375.95,91.97,2357.34,704.2,511.96,100.25,65263.16,92.68,66.22572,4902.5933,0.013508306,Emrax228HV,62x5_2_3200_46_1150
12.493,0.8636,6900.0,2300.0,6040.65,700.0,645.19,50.29,45895.36,65.56,6714.7,798.48,707.52,63.63,65263.16,81.73,51.64412,3673.686,0.014057848,Emrax228MV,34x3_2_4600_41_250
12.493,0.8636,6900.0,2300.0,6392.11,750.0,722.46,56.76,55057.01,73.41,6714.7,798.48,729.44,63.63,65263.16,81.73,57.829185,4407.029,0.013122035,Emrax228MV,34x3_2_4600_41_250
12.6,1.0414,6900.0,2300.0,4072.79,550.0,655.84,60.65,42968.21,78.12,4584.92,648.39,590.36,79.23,65263.16,100.65,52.050793,3410.1753,0.015263378,Emrax228MV,41x4_2_4600_51_580
12.6,1.0414,6900.0,2300.0,4338.52,600.0,750.77,69.92,53613.73,89.36,4584.92,648.39,646.52,79.23,65263.16,100.65,59.58492,4255.058,0.014003316,Emrax228MV,41x4_2_4600_51_580
12.606,1.0414,6300.0,2100.0,3828.36,550.0,667.5,68.62,48280.19,87.78,4170.94,620.98,574.55,82.9,65263.16,105.1,52.950977,3829.9373,0.013825546,Emrax228MV,41x5_2_4200_51_560
12.732,1.2192,6000.0,2000.0,3397.57,500.0,692.77,64.73,41535.95,83.07,3842.32,599.69,610.11,85.97,65263.16,108.83,54.41172,3262.3271,0.016678805,Emrax228MV,48x4_2_4000_46_670
12.732,1.2192,6000.0,2000.0,3627.59,550.0,798.13,75.16,52643.18,95.71,3842.32,599.69,627.67,85.97,65263.16,108.83,62.68693,4134.714,0.015161128,Emrax228MV,48x4_2_4000_46_670
12.74,1.2192,6000.0,2000.0,3331.23,550.0,804.41,84.82,59083.58,107.42,3423.2,573.17,605.01,90.13,65263.16,113.86,63.140503,4637.6436,0.013614781,Emrax228MV,48x5_2_4000_51_810
13.131,1.5748,4800.0,1600.0,2197.2,450.0,755.22,85.93,48946.13,108.77,2372.9,510.09,512.9,101.74,65263.16,127.94,57.51428,3727.525,0.015429616,Emrax228MV,62x5_2_3200_46_1150
13.131,1.5748,4800.0,1600.0,2344.58,500.0,866.19,99.05,62338.82,124.68,2372.9,510.09,512.9,101.74,65263.16,127.94,65.96527,4747.454,0.013894874,Emrax228MV,62x5_2_3200_46_1150
12.6,1.0414,6900.0,2300.0,4236.23,200.0,713.35,66.25,52783.48,263.92,4492.73,217.84,601.86,75.66,65263.16,299.59,56.615078,4189.165,0.013514645,Emrax228LV,41x4_2_4600_51_580
20.6,1.0414,6900.0,2300.0,5347.2,1500.0,1167.14,112.97,89428.03,59.62,5366.68,1506.74,1102.12,113.91,90526.32,60.08,56.65728,4341.1665,0.013051165,Emrax268HV,41x4_2_4600_51_580
20.732,1.2192,6000.0,2000.0,4386.93,1300.0,1215.46,118.14,80833.72,62.18,4521.39,1354.27,1084.41,127.54,90526.32,66.84,58.627243,3898.9832,0.015036547,Emrax268HV,48x4_2_4000_46_670
20.74,1.2192,6000.0,2000.0,3901.09,1200.0,1128.19,121.21,76443.57,63.7,4091.65,1279.27,1069.34,135.44,90526.32,70.76,54.396816,3685.8037,0.014758469,Emrax268HV,48x5_2_4000_51_810
20.917,1.397,5400.0,1800.0,3195.93,1100.0,1231.66,143.07,82001.91,74.55,3284.62,1143.76,1077.82,152.34,90526.32,79.15,58.883205,3920.3477,0.015019894,Emrax268HV,55x5_2_3600_51_1080
20.922,1.397,5100.0,1700.0,3048.54,1100.0,1239.6,155.7,88892.38,80.81,3064.08,1108.08,1059.61,157.48,90526.32,81.7,59.24864,4248.7515,0.013944953,Emrax268HV,55x6_2_3400_51_1070
21.131,1.5748,4800.0,1600.0,1630.83,500.0,407.21,45.83,13157.27,26.31,2918.25,1084.83,333.1,161.01,90526.32,83.45,19.27074,622.6525,0.030949429,Emrax268HV,62x5_2_3200_46_1150
21.131,1.5748,4800.0,1600.0,2559.05,900.0,1043.48,120.53,57028.37,63.36,2918.25,1084.83,933.9,161.01,90526.32,83.45,49.381477,2698.8013,0.01829756,Emrax268HV,62x5_2_3200_46_1150
21.131,1.5748,4800.0,1600.0,2758.64,1000.0,1227.78,141.98,74007.25,74.01,2918.25,1084.83,1041.42,161.01,90526.32,83.45,58.10326,3502.3071,0.016589995,Emrax268HV,62x5_2_3200_46_1150
21.14,1.5748,4800.0,1600.0,2532.59,1000.0,1237.98,161.35,83614.11,83.61,2589.35,1033.44,1006.92,169.38,90526.32,87.6,58.56102,3955.2559,0.014805874,Emrax268HV,62x6_2_3200_51_1390
21.718,1.9304,3600.0,1200.0,1703.63,750.0,997.41,135.98,53274.34,71.03,1975.71,941.7,665.92,186.58,90526.32,96.13,45.9255,2453.004,0.018722147,Emrax268HV,76x6_2_2400_41_1420
21.718,1.9304,3600.0,1200.0,1851.16,850.0,1187.48,161.9,71304.5,83.89,1975.71,941.7,794.87,186.58,90526.32,96.13,54.677227,3283.1982,0.016653648,Emrax268HV,76x6_2_2400_41_1420
21.718,1.9304,3600.0,1200.0,1921.5,900.0,1284.52,175.15,81414.55,90.46,1975.71,941.7,794.87,186.58,90526.32,96.13,59.14541,3748.7131,0.015777525,Emrax268HV,76x6_2_2400_41_1420
22.093,2.1082,3300.0,1100.0,1526.95,800.0,1144.58,170.4,70483.05,88.1,1636.07,893.4,635.56,197.06,90526.32,101.33,51.80736,3190.2888,0.016239082,Emrax268HV,83x7_2_2200_41_1710
22.093,2.1082,3300.0,1100.0,1586.01,850.0,1239.14,184.62,80882.8,95.16,1636.07,893.4,635.56,197.06,90526.32,101.33,56.08745,3661.015,0.015320192,Emrax268HV,83x7_2_2200_41_1710
20.732,1.2192,6000.0,2000.0,2002.88,350.0,230.2,21.12,7544.35,21.56,4700.87,997.09,172.93,140.89,112631.58,112.96,11.103608,363.8988,0.030512901,Emrax268MV,48x4_2_4000_46_670
20.732,1.2192,6000.0,2000.0,4198.53,850.0,1102.07,106.21,73518.74,86.49,4700.87,997.09,1106.44,140.89,112631.58,112.96,53.15792,3546.148,0.014990328,Emrax268MV,48x4_2_4000_46_670
20.917,1.397,5400.0,1800.0,3369.07,850.0,1381.13,161.97,109686.35,129.04,3392.16,859.13,1182.37,164.66,112631.58,131.1,66.02907,5243.8853,0.01259163,Emrax268MV,55x5_2_3600_51_1080
21.131,1.5748,4800.0,1600.0,2958.11,800.0,1430.43,166.32,105893.46,132.37,3005.2,820.58,1070.6,172.73,112631.58,137.26,67.693436,5011.2847,0.0135082,Emrax268MV,62x5_2_3200_46_1150
20.732,1.2192,6000.0,2000.0,4433.51,350.0,1243.06,121.32,89259.19,255.03,4709.18,381.62,1107.46,141.53,112631.58,295.14,59.95852,4305.3823,0.013926409,Emrax268LV,48x4_2_4000_46_670
21.131,1.5748,4800.0,1600.0,2931.53,300.0,1402.15,162.77,101183.28,337.28,3013.36,313.49,1071.32,173.86,112631.58,359.28,66.35512,4788.381,0.013857527,Emrax268LV,62x5_2_3200_46_1150
42.331,1.5748,4800.0,1600.0,1684.13,800.0,435.06,49.07,13159.37,16.45,3205.94,1621.26,268.14,201.87,89473.68,55.19,10.277575,310.8684,0.033060852,Emrax348HV,62x5_2_3200_46_1150
42.604,1.7526,4500.0,1500.0,1500.95,750.0,581.31,77.45,17733.71,23.64,2546.83,1375.34,471.65,240.79,89473.68,65.06,13.644493,416.24518,0.032779943,Emrax348HV,69x6_2_3000_51_1700
42.604,1.7526,4500.0,1500.0,1942.55,1000.0,991.28,132.98,37722.97,37.72,2546.83,1375.34,848.69,240.79,89473.68,65.06,23.2673,885.4326,0.026277889,Emrax348HV,69x6_2_3000_51_1700
42.604,1.7526,4500.0,1500.0,2109.51,1100.0,1178.48,159.22,48813.08,44.38,2546.83,1375.34,989.97,240.79,89473.68,65.06,27.661253,1145.7394,0.024142709,Emrax348HV,69x6_2_3000_51_1700
42.604,1.7526,4500.0,1500.0,2273.18,1200.0,1382.29,186.83,61650.4,51.38,2546.83,1375.34,1124.58,240.79,89473.68,65.06,32.445076,1447.0566,0.022421427,Emrax348HV,69x6_2_3000_51_1700
42.604,1.7526,4500.0,1500.0,2432.03,1300.0,1597.97,216.45,76549.67,58.88,2546.83,1375.34,1253.53,240.79,89473.68,65.06,37.50751,1796.7719,0.020874944,Emrax348HV,69x6_2_3000_51_1700
42.613,1.7526,4200.0,1400.0,2184.9,1200.0,1494.16,223.57,72829.9,60.69,2327.03,1296.15,1248.24,256.46,89473.68,69.03,35.063477,1709.1005,0.02051575,Emrax348HV,69x7_2_2800_51_1730
43.158,1.7526,2400.0,800.0,845.9,450.0,322.5,62.9,8980.33,19.96,1820.51,1120.5,198.61,299.14,89473.68,79.85,7.472543,208.0803,0.03591182,Emrax348HV,69x8_3_1600_36_810
43.158,1.7526,2400.0,800.0,1011.35,550.0,462.1,89.77,14722.64,26.77,1820.51,1120.5,383.05,299.14,89473.68,79.85,10.707169,341.1335,0.031387035,Emrax348HV,69x8_3_1600_36_810
42.918,1.9304,3600.0,1200.0,1278.51,650.0,550.98,74.3,14850.37,22.85,2286.92,1281.88,182.3,259.5,89473.68,69.8,12.83797,346.0173,0.037102107,Emrax348HV,76x6_2_2400_41_1420
42.918,1.9304,3600.0,1200.0,1367.32,700.0,632.54,85.21,17927.52,25.61,2286.92,1281.88,330.69,259.5,89473.68,69.8,14.738338,417.71564,0.035283186,Emrax348HV,76x6_2_2400_41_1420
42.918,1.9304,3600.0,1200.0,1454.54,750.0,718.48,96.77,21407.05,28.54,2286.92,1281.88,493.8,259.5,89473.68,69.8,16.74076,498.78955,0.033562776,Emrax348HV,76x6_2_2400_41_1420
42.918,1.9304,3600.0,1200.0,1539.38,800.0,807.94,109.32,25380.53,31.73,2286.92,1281.88,625.2,259.5,89473.68,69.8,18.825201,591.3726,0.031833064,Emrax348HV,76x6_2_2400_41_1420
42.918,1.9304,3600.0,1200.0,1622.71,850.0,901.29,122.5,29807.03,35.07,2286.92,1281.88,635.73,259.5,89473.68,69.8,21.00028,694.51117,0.030237498,Emrax348HV,76x6_2_2400_41_1420
42.918,1.9304,3600.0,1200.0,1704.84,900.0,998.89,136.19,34682.34,38.54,2286.92,1281.88,824.06,259.5,89473.68,69.8,23.274384,808.1071,0.028801113,Emrax348HV,76x6_2_2400_41_1420
42.918,1.9304,3600.0,1200.0,1866.33,1000.0,1208.06,164.7,45766.32,45.77,2286.92,1281.88,967.85,259.5,89473.68,69.8,28.148096,1066.3666,0.026396267,Emrax348HV,76x6_2_2400_41_1420
42.918,1.9304,3600.0,1200.0,2020.37,1100.0,1429.41,196.32,59161.03,53.78,2286.92,1281.88,1125.14,259.5,89473.68,69.8,33.305607,1378.4666,0.024161344,Emrax348HV,76x6_2_2400_41_1420
42.918,1.9304,3600.0,1200.0,2168.01,1200.0,1662.13,230.61,74969.55,62.47,2286.92,1281.88,1155.99,259.5,89473.68,69.8,38.72804,1746.8091,0.022170736,Emrax348HV,76x6_2_2400_41_1420
42.928,1.9304,3900.0,1300.0,1624.68,900.0,1089.12,169.55,42296.18,47.0,2047.38,1197.89,802.19,278.8,89473.68,74.69,25.370853,985.28186,0.025749844,Emrax348HV,76x7_2_2600_51_2000
42.928,1.9304,3900.0,1300.0,1773.3,1000.0,1307.43,203.43,55584.0,55.58,2047.38,1197.89,913.08,278.8,89473.68,74.69,30.456345,1294.8192,0.023521697,Emrax348HV,76x7_2_2600_51_2000
42.928,1.9304,3900.0,1300.0,1914.78,1100.0,1535.99,240.27,71417.63,64.93,2047.38,1197.89,1060.68,278.8,89473.68,74.69,35.78061,1663.6608,0.021507155,Emrax348HV,76x7_2_2600_51_2000
43.293,2.1082,3300.0,1100.0,1126.28,600.0,610.8,89.8,16065.65,26.78,1943.15,1162.06,181.04,287.88,89473.68,77.0,14.108517,371.09116,0.038019,Emrax348HV,83x7_2_2200_41_1710
43.293,2.1082,3300.0,1100.0,1207.9,650.0,705.17,103.69,19693.71,30.3,1943.15,1162.06,324.92,287.88,89473.68,77.0,16.288315,454.89365,0.035806865,Emrax348HV,83x7_2_2200_41_1710
43.293,2.1082,3300.0,1100.0,1287.79,700.0,804.44,118.31,23802.74,34.0,1943.15,1162.06,485.0,287.88,89473.68,77.0,18.581295,549.8057,0.03379611,Emrax348HV,83x7_2_2200_41_1710
43.293,2.1082,3300.0,1100.0,1365.4,750.0,907.74,133.87,28462.03,37.95,1943.15,1162.06,642.91,287.88,89473.68,77.0,20.967361,657.428,0.031893015,Emrax348HV,83x7_2_2200_41_1710
43.293,2.1082,3300.0,1100.0,1440.89,800.0,1014.76,150.32,33695.61,42.12,1943.15,1162.06,642.91,287.88,89473.68,77.0,23.439356,778.3154,0.030115496,Emrax348HV,83x7_2_2200_41_1710
43.293,2.1082,3300.0,1100.0,1514.72,850.0,1125.61,167.46,39494.57,46.46,1943.15,1162.06,806.89,287.88,89473.68,77.0,25.999815,912.26227,0.028500374,Emrax348HV,83x7_2_2200_41_1710
