surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_THICKNESS,Component_param_CHORD_1,Component_param_SPAN,Component_param_TAPER_OFFSET,Component_param_CHORD_2,Component_param_LOAD
249971846.38790703,5.12409722434413e-07,1.3262869527466865,79021736.86169769,0.0,-1954909.3084798644,0.0,5706060.697839239,0.0,-1954909.3084798644,0.0,81191030.20984094,77695449.908951,0.0,0.0,0.0,1498292.9339704183,0.0,0.0,0.0,78309549.3987188,naca_wing,825.0,3300.0,2000.0,1.0,3300.0,7837.608
249971846.38790703,5.12409722434413e-07,1.4859675336302622,88535693.71573526,0.0,-2190273.9505780935,0.0,6393051.612513444,0.0,-2190273.9505780935,0.0,90966162.83826204,87049726.18210499,0.0,0.0,0.0,1678682.4684785272,0.0,0.0,0.0,87737761.22785738,naca_wing,825.0,3300.0,2000.0,1.0,3300.0,9347.073
335860014.8323967,5.12409722434413e-07,2.3893478875700556,146342406.36450502,0.0,-5282746.399321415,0.0,14261897.660114978,0.0,-5282746.399321415,0.0,146268208.01720095,140966373.6174724,0.0,0.0,0.0,3694786.1319965655,0.0,0.0,0.0,141077129.23611516,naca_wing,825.0,3300.0,3000.0,1.0,3300.0,9344.969
421748182.89365095,5.12409722434413e-07,3.4562997494347414,219755610.625423,0.0,-10188975.33310055,0.0,28695184.052286834,0.0,-10188975.33310055,0.0,211583575.02953053,205930411.6276841,0.0,0.0,0.0,7360854.9251725245,0.0,0.0,0.0,204074444.9001552,naca_wing,825.0,3300.0,4000.0,1.0,3300.0,9821.311
176521980.97008222,5.12409722434413e-07,0.48911222882571276,32273753.07438727,0.0,-371294.2496965443,0.0,1703689.4534741438,0.0,-371294.2496965443,0.0,33651367.862862185,32151475.01718084,0.0,0.0,0.0,453985.73211125104,0.0,0.0,0.0,32523942.198705718,naca_wing,850.0,3400.0,1000.0,1.0,3400.0,5968.2495
176521980.97008222,5.12409722434413e-07,0.5556251152825146,36662562.7325005,0.0,-421785.4270106361,0.0,1935369.0077732357,0.0,-421785.4270106361,0.0,38227515.1719416,36523656.453679875,0.0,0.0,0.0,515721.8729667348,0.0,0.0,0.0,36946774.31595573,naca_wing,850.0,3400.0,1000.0,1.0,3400.0,7271.722
267542509.19684434,5.12409722434413e-07,1.1780994057662344,78914223.66585861,0.0,-1788634.6306657307,0.0,5281687.797732724,0.0,-1788634.6306657307,0.0,81054314.53257555,77736124.26009238,0.0,0.0,0.0,1388016.321937336,0.0,0.0,0.0,78338742.4625464,naca_wing,850.0,3400.0,2000.0,1.0,3400.0,6619.815
358563037.9609517,5.12409722434413e-07,2.4150785548028395,165797597.45194992,0.0,-5499994.046778179,0.0,14852475.940036312,0.0,-5499994.046778179,0.0,166159608.89924353,160363670.70364353,0.0,0.0,0.0,3851684.5806043753,0.0,0.0,0.0,160592744.28811797,naca_wing,850.0,3400.0,3000.0,1.0,3400.0,9642.015
285875306.84039295,5.12409722434413e-07,1.191657319928865,89440412.79845993,0.0,-1862431.1006204227,0.0,5566517.825982815,0.0,-1862431.1006204227,0.0,91829179.23936138,88248755.47853106,0.0,0.0,0.0,1464082.76269627,0.0,0.0,0.0,88918401.49600369,naca_wing,875.0,3500.0,2000.0,1.0,3500.0,6835.067
382178073.4305867,5.12409722434413e-07,2.4404473611247046,187236358.5561706,0.0,-5721231.693586808,0.0,15467326.79863442,0.0,-5721231.693586808,0.0,188061007.930303,181745351.99364004,0.0,0.0,0.0,4015210.607304357,0.0,0.0,0.0,182099898.30150354,naca_wing,875.0,3500.0,3000.0,1.0,3500.0,9940.233
