weight,propeller_diameter,voltage,thrust,power,current,thrust_at40,power_at40,current_at40,max_voltage,max_thrust,max_power,max_current,thrust_per_weight,power_per_weight,thrust_per_power,motor_name,propeller_name
17.993,2.1082,350.0,462.68,14120.46,40.34,91.74,8131.57,23.23,557.86,197.76,42105.26,75.48,25.714445,784.7752,0.032766636,Reb50,83x7_2_2200_41_1710
17.993,2.1082,400.0,561.58,19346.1,48.37,147.82,13392.44,33.48,557.86,196.56,42105.26,75.48,31.211027,1075.2014,0.029028073,Reb50,83x7_2_2200_41_1710
17.993,2.1082,450.0,664.06,25505.57,56.68,209.35,19727.61,43.84,557.86,290.5,42105.26,75.48,36.906574,1417.5273,0.02603588,Reb50,83x7_2_2200_41_1710
17.993,2.1082,500.0,769.6,32621.65,65.24,272.85,27149.23,54.3,557.86,383.62,42105.26,75.48,42.77219,1813.0189,0.023591695,Reb50,83x7_2_2200_41_1710
17.993,2.1082,550.0,877.05,40732.12,74.06,339.53,35486.05,64.52,557.86,383.62,42105.26,75.48,48.743958,2263.776,0.021532146,Reb50,83x7_2_2200_41_1710
18.003,2.1082,200.0,203.16,4180.1,20.9,-46.77,-690.48,-3.45,537.38,138.45,42105.26,78.35,11.284786,232.18909,0.04860171,Reb50,83x8_2_2200_46_2000
18.003,2.1082,250.0,284.7,7076.78,28.31,3.54,1717.85,6.87,537.38,138.45,42105.26,78.35,15.814031,393.08893,0.040230162,Reb50,83x8_2_2200_46_2000
18.003,2.1082,300.0,371.17,10869.75,36.23,55.11,5231.97,17.44,537.38,138.45,42105.26,78.35,20.617119,603.77435,0.034147058,Reb50,83x8_2_2200_46_2000
18.428,2.286,200.0,223.94,4452.8,22.26,-41.55,-569.48,-2.85,527.14,92.24,42105.26,79.87,12.15216,241.6323,0.05029195,Reb50,90x8_2_2000_41_2000
18.428,2.286,250.0,311.53,7510.01,30.04,9.08,2018.27,8.07,527.14,92.24,42105.26,79.87,16.905252,407.53256,0.041481968,Reb50,90x8_2_2000_41_2000
18.428,2.286,300.0,403.86,11494.09,38.31,58.67,5615.68,18.72,527.14,92.24,42105.26,79.87,21.915564,623.7297,0.03513632,Reb50,90x8_2_2000_41_2000
18.441,2.286,200.0,224.44,5019.5,25.1,-26.61,217.69,1.09,508.68,155.64,42105.26,82.77,12.170707,272.19238,0.044713616,Reb50,90x9_2_1800_41_1940
12.65,1.0414,750.0,393.54,16478.44,21.97,202.65,15235.8,20.31,954.39,345.96,31578.95,33.09,31.109882,1302.6434,0.023882115,Reb30,41x4_2_4600_51_580
12.65,1.0414,900.0,548.28,26877.36,29.86,340.87,27052.83,30.06,954.39,434.2,31578.95,33.09,43.342293,2124.6924,0.020399325,Reb30,41x4_2_4600_51_580
12.782,1.2192,450.0,212.03,5790.68,12.87,19.85,2307.55,5.13,857.59,99.43,31578.95,36.82,16.588171,453.03397,0.036615733,Reb30,48x4_2_4000_46_670
12.782,1.2192,500.0,257.56,7584.14,15.17,51.62,4307.02,8.61,857.59,155.08,31578.95,36.82,20.150211,593.34534,0.033960342,Reb30,48x4_2_4000_46_670
12.782,1.2192,550.0,306.53,9703.13,17.64,87.75,6730.52,12.24,857.59,210.58,31578.95,36.82,23.98138,759.1246,0.031590838,Reb30,48x4_2_4000_46_670
12.782,1.2192,600.0,358.97,12173.06,20.29,128.22,9586.64,15.98,857.59,267.42,31578.95,36.82,28.084024,952.35956,0.029488888,Reb30,48x4_2_4000_46_670
12.782,1.2192,650.0,414.8,15016.67,23.1,171.41,12846.51,19.76,857.59,319.8,31578.95,36.82,32.451885,1174.8295,0.027622635,Reb30,48x4_2_4000_46_670
12.782,1.2192,700.0,473.49,18264.42,26.09,218.03,16536.74,23.62,857.59,378.65,31578.95,36.82,37.0435,1428.9172,0.025924174,Reb30,48x4_2_4000_46_670
12.782,1.2192,750.0,534.38,21988.27,29.32,269.69,20745.61,27.66,857.59,378.65,31578.95,36.82,41.807228,1720.2527,0.024302958,Reb30,48x4_2_4000_46_670
12.782,1.2192,800.0,597.74,26158.37,32.7,322.96,25358.85,31.7,857.59,430.13,31578.95,36.82,46.7642,2046.5005,0.022850811,Reb30,48x4_2_4000_46_670
12.782,1.2192,850.0,663.99,30826.68,36.27,377.65,30457.42,35.83,857.59,490.23,31578.95,36.82,51.94727,2411.7258,0.021539459,Reb30,48x4_2_4000_46_670
12.79,1.2192,500.0,287.49,9290.97,18.58,78.18,6076.67,12.15,801.23,174.44,31578.95,39.41,22.477716,726.42456,0.030942949,Reb30,48x5_2_4000_51_810
12.79,1.2192,550.0,340.36,11868.27,21.58,117.9,8964.22,16.3,801.23,223.78,31578.95,39.41,26.611416,927.93353,0.028678147,Reb30,48x5_2_4000_51_810
12.79,1.2192,600.0,396.41,14849.89,24.75,161.92,12340.98,20.57,801.23,274.97,31578.95,39.41,30.993746,1161.0547,0.026694475,Reb30,48x5_2_4000_51_810
12.967,1.397,350.0,211.23,5290.38,15.12,-0.65,1080.3,3.09,707.31,81.99,31578.95,44.65,16.289812,407.98798,0.03992719,Reb30,55x5_2_3600_51_1080
12.967,1.397,400.0,265.79,7422.19,18.56,36.3,3306.53,8.27,707.31,81.99,31578.95,44.65,20.497417,572.3907,0.035810184,Reb30,55x5_2_3600_51_1080
12.967,1.397,450.0,324.19,10019.66,22.27,77.68,6173.29,13.72,707.31,179.83,31578.95,44.65,25.001156,772.7045,0.03235539,Reb30,55x5_2_3600_51_1080
12.967,1.397,500.0,386.01,13110.37,26.22,121.62,9499.41,19.0,707.31,234.46,31578.95,44.65,29.768644,1011.0565,0.029443106,Reb30,55x5_2_3600_51_1080
12.967,1.397,550.0,450.85,16718.72,30.4,170.62,13503.44,24.55,707.31,283.64,31578.95,44.65,34.769028,1289.3282,0.026966777,Reb30,55x5_2_3600_51_1080
12.967,1.397,600.0,518.42,20866.52,34.78,221.68,17992.05,29.99,707.31,287.07,31578.95,44.65,39.97995,1609.2018,0.024844583,Reb30,55x5_2_3600_51_1080
12.967,1.397,650.0,589.43,25541.28,39.29,276.57,23103.07,35.54,707.31,331.21,31578.95,44.65,45.456158,1969.7139,0.023077544,Reb30,55x5_2_3600_51_1080
12.967,1.397,700.0,663.38,30767.12,43.95,333.99,28800.66,41.14,707.31,377.01,31578.95,44.65,51.159096,2372.7246,0.021561328,Reb30,55x5_2_3600_51_1080
12.972,1.397,350.0,220.11,5964.99,17.04,12.69,1777.7,5.08,682.28,80.72,31578.95,46.28,16.968084,459.83582,0.03690031,Reb30,55x6_2_3400_51_1070
12.972,1.397,400.0,275.89,8319.7,20.8,51.15,4275.91,10.69,682.28,132.75,31578.95,46.28,21.268116,641.35834,0.03316105,Reb30,55x6_2_3400_51_1070
12.972,1.397,450.0,335.5,11163.59,24.81,93.08,7342.98,16.32,682.28,181.61,31578.95,46.28,25.863398,860.59125,0.030053057,Reb30,55x6_2_3400_51_1070
12.972,1.397,500.0,398.55,14520.88,29.04,137.75,10961.24,21.92,682.28,228.03,31578.95,46.28,30.723867,1119.4017,0.027446683,Reb30,55x6_2_3400_51_1070
12.972,1.397,650.0,603.64,27959.66,43.01,293.95,25622.2,39.42,682.28,331.47,31578.95,46.28,46.534073,2155.3855,0.021589676,Reb30,55x6_2_3400_51_1070
13.181,1.5748,300.0,196.53,4231.68,14.11,-36.65,-451.24,-1.5,668.55,104.85,31578.95,47.24,14.910098,321.0439,0.046442546,Reb30,62x5_2_3200_46_1150
13.181,1.5748,350.0,255.5,6227.22,17.79,5.56,1567.05,4.48,668.55,104.85,31578.95,47.24,19.383963,472.43912,0.041029543,Reb30,62x5_2_3200_46_1150
13.181,1.5748,400.0,318.95,8717.27,21.79,48.58,4212.35,10.53,668.55,104.85,31578.95,47.24,24.197708,661.3512,0.03658829,Reb30,62x5_2_3200_46_1150
13.181,1.5748,450.0,386.28,11732.55,26.07,92.24,7395.95,16.44,668.55,161.83,31578.95,47.24,29.305819,890.1108,0.032923788,Reb30,62x5_2_3200_46_1150
13.181,1.5748,500.0,456.98,15299.66,30.6,139.26,11176.5,22.35,668.55,225.2,31578.95,47.24,34.6696,1160.736,0.029868638,Reb30,62x5_2_3200_46_1150
13.181,1.5748,550.0,530.64,19441.81,35.35,190.43,15646.45,28.45,668.55,279.31,31578.95,47.24,40.257946,1474.9874,0.027293755,Reb30,62x5_2_3200_46_1150
13.181,1.5748,600.0,607.74,24158.95,40.26,243.97,20727.5,34.55,668.55,279.31,31578.95,47.24,46.107277,1832.8617,0.025155894,Reb30,62x5_2_3200_46_1150
13.181,1.5748,650.0,688.41,29457.59,45.32,302.82,26507.88,40.78,668.55,328.84,31578.95,47.24,52.227448,2234.8525,0.023369528,Reb30,62x5_2_3200_46_1150
13.19,1.5748,300.0,212.32,5014.7,16.72,-10.66,510.27,1.7,632.21,79.1,31578.95,49.95,16.097044,380.18954,0.042339522,Reb30,62x6_2_3200_51_1390
13.19,1.5748,350.0,273.12,7346.85,20.99,28.65,2809.27,8.03,632.21,79.1,31578.95,49.95,20.706596,557.0015,0.037175115,Reb30,62x6_2_3200_51_1390
13.19,1.5748,400.0,337.86,10230.82,25.58,69.37,5754.51,14.39,632.21,128.35,31578.95,49.95,25.61486,775.6497,0.033023745,Reb30,62x6_2_3200_51_1390
13.19,1.5748,450.0,405.94,13694.88,30.43,114.4,9388.25,20.86,632.21,168.08,31578.95,49.95,30.776346,1038.2775,0.029641734,Reb30,62x6_2_3200_51_1390
13.19,1.5748,500.0,476.89,17763.15,35.53,163.1,13690.18,27.38,632.21,215.68,31578.95,49.95,36.155422,1346.7134,0.026847152,Reb30,62x6_2_3200_51_1390
13.19,1.5748,550.0,550.31,22456.5,40.83,213.43,18633.4,33.88,632.21,263.16,31578.95,49.95,41.72176,1702.5398,0.0245056,Reb30,62x6_2_3200_51_1390
13.19,1.5748,600.0,625.92,27793.18,46.32,268.09,24288.13,40.48,632.21,271.08,31578.95,49.95,47.454132,2107.1401,0.022520633,Reb30,62x6_2_3200_51_1390
13.202,1.5748,300.0,220.12,6205.55,20.69,15.52,1879.97,6.27,592.83,70.58,31578.95,53.27,16.673231,470.0462,0.035471473,Reb30,62x7_2_2800_51_1320
13.454,1.7526,250.0,183.68,3907.03,15.63,-37.84,-638.76,-2.56,595.55,94.04,31578.95,53.02,13.652446,290.39914,0.047012694,Reb30,69x6_2_3000_51_1700
13.454,1.7526,300.0,246.58,6074.08,20.25,2.31,1288.23,4.29,595.55,94.04,31578.95,53.02,18.327635,451.47018,0.04059545,Reb30,69x6_2_3000_51_1700
13.454,1.7526,450.0,460.22,16172.49,35.94,133.37,11458.1,25.46,595.55,209.31,31578.95,53.02,34.20693,1202.0581,0.028456965,Reb30,69x6_2_3000_51_1700
13.454,1.7526,500.0,537.79,20818.89,41.64,182.83,16332.72,32.67,595.55,260.04,31578.95,53.02,39.9725,1547.4127,0.025831828,Reb30,69x6_2_3000_51_1700
13.454,1.7526,550.0,617.86,26136.93,47.52,235.24,21920.94,39.86,595.55,260.04,31578.95,53.02,45.92389,1942.6885,0.02363935,Reb30,69x6_2_3000_51_1700
13.463,1.7526,350.0,319.46,9911.25,28.32,58.12,5079.37,14.51,572.17,98.86,31578.95,55.19,23.728739,736.1844,0.03223206,Reb30,69x7_2_2800_51_1730
13.463,1.7526,400.0,389.5,13608.11,34.02,101.05,8771.46,21.93,572.17,158.3,31578.95,55.19,28.931145,1010.77844,0.028622638,Reb30,69x7_2_2800_51_1730
13.768,1.9304,250.0,210.08,4464.91,17.86,-26.2,-143.0,-0.57,570.81,88.87,31578.95,55.32,15.258571,324.2962,0.04705134,Reb30,76x6_2_2400_41_1420
13.768,1.9304,300.0,279.29,6901.01,23.0,15.07,2068.39,6.89,570.81,88.87,31578.95,55.32,20.285444,501.23547,0.040470887,Reb30,76x6_2_2400_41_1420
13.768,1.9304,350.0,353.0,9964.39,28.47,54.69,4907.23,14.02,570.81,88.87,31578.95,55.32,25.639164,723.7355,0.03542615,Reb30,76x6_2_2400_41_1420
13.768,1.9304,400.0,430.47,13681.03,34.2,98.13,8542.85,21.36,570.81,162.04,31578.95,55.32,31.26598,993.68317,0.031464737,Reb30,76x6_2_2400_41_1420
13.768,1.9304,450.0,511.13,18072.27,40.16,144.96,13033.18,28.96,570.81,240.24,31578.95,55.32,37.124493,1312.6285,0.028282557,Reb30,76x6_2_2400_41_1420
13.768,1.9304,500.0,594.56,23156.01,46.31,195.19,18346.14,36.69,570.81,240.24,31578.95,55.32,43.184196,1681.8717,0.025676271,Reb30,76x6_2_2400_41_1420
13.768,1.9304,550.0,680.42,28947.56,52.63,247.11,24387.38,44.34,570.81,301.77,31578.95,55.32,49.420395,2102.5247,0.023505263,Reb30,76x6_2_2400_41_1420
13.778,1.9304,250.0,218.75,5030.12,20.12,-14.63,443.64,1.77,546.82,107.52,31578.95,57.75,15.8767605,365.08347,0.04348803,Reb30,76x7_2_2600_51_2000
13.778,1.9304,300.0,286.56,7749.01,25.83,27.81,2977.65,9.93,546.82,107.52,31578.95,57.75,20.798374,562.41907,0.036980208,Reb30,76x7_2_2600_51_2000
13.778,1.9304,350.0,357.57,11150.1,31.86,70.4,6336.97,18.11,546.82,107.52,31578.95,57.75,25.952242,809.2684,0.03206877,Reb30,76x7_2_2600_51_2000
13.778,1.9304,400.0,431.12,15257.88,38.14,113.6,10397.17,25.99,546.82,175.39,31578.95,57.75,31.290462,1107.4089,0.028255563,Reb30,76x7_2_2600_51_2000
14.143,2.1082,200.0,168.84,3162.62,15.81,-51.02,-1087.83,-5.44,537.85,80.3,31578.95,58.71,11.938061,223.61734,0.05338612,Reb30,83x7_2_2200_41_1710
14.143,2.1082,250.0,237.33,5340.37,21.36,-10.01,681.79,2.73,537.85,80.3,31578.95,58.71,16.780739,377.5981,0.044440743,Reb30,83x7_2_2200_41_1710
14.143,2.1082,300.0,310.42,8185.29,27.28,30.47,3219.82,10.73,537.85,80.3,31578.95,58.71,21.948668,578.752,0.03792413,Reb30,83x7_2_2200_41_1710
14.143,2.1082,350.0,387.12,11725.67,33.5,70.01,6462.84,18.47,537.85,80.3,31578.95,58.71,27.371845,829.0794,0.033014745,Reb30,83x7_2_2200_41_1710
14.143,2.1082,400.0,466.77,15983.77,39.96,113.19,10576.42,26.44,537.85,144.41,31578.95,58.71,33.003605,1130.1542,0.029202748,Reb30,83x7_2_2200_41_1710
14.143,2.1082,450.0,548.86,20977.69,46.62,158.07,15569.68,34.6,537.85,214.39,31578.95,58.71,38.80789,1483.256,0.026163986,Reb30,83x7_2_2200_41_1710
14.143,2.1082,500.0,633.02,26722.48,53.44,207.46,21404.52,42.81,537.85,214.39,31578.95,58.71,44.758537,1889.4492,0.02368867,Reb30,83x7_2_2200_41_1710
14.153,2.1082,200.0,173.19,3496.19,17.48,-40.45,-573.75,-2.87,520.09,133.56,31578.95,60.72,12.236981,247.0282,0.049536783,Reb30,83x8_2_2200_46_2000
14.153,2.1082,250.0,239.86,5877.41,23.51,-0.56,1329.21,5.32,520.09,133.56,31578.95,60.72,16.947643,415.2766,0.040810492,Reb30,83x8_2_2200_46_2000
14.578,2.286,200.0,189.44,3701.57,18.51,-35.78,-463.61,-2.32,511.1,91.47,31578.95,61.79,12.994924,253.91481,0.051178284,Reb30,90x8_2_2000_41_2000
14.578,2.286,250.0,260.6,6198.34,24.79,3.87,1559.09,6.24,511.1,91.47,31578.95,61.79,17.876251,425.18454,0.042043515,Reb30,90x8_2_2000_41_2000
14.578,2.286,300.0,335.0,9425.96,31.42,43.09,4400.04,14.67,511.1,91.47,31578.95,61.79,22.979832,646.588,0.035540145,Reb30,90x8_2_2000_41_2000
14.578,2.286,350.0,411.78,13408.72,38.31,81.59,8013.69,22.9,511.1,91.47,31578.95,61.79,28.246674,919.79144,0.030709866,Reb30,90x8_2_2000_41_2000
6.623,0.8636,600.0,211.34,8492.93,14.15,96.58,7490.61,12.48,797.62,170.74,17894.74,22.44,31.910011,1282.3389,0.024884228,Rex30,34x3_2_4600_41_250
6.623,0.8636,650.0,242.44,10468.89,16.11,122.74,9724.01,14.96,797.62,200.58,17894.74,22.44,36.605766,1580.687,0.023158139,Rex30,34x3_2_4600_41_250
6.623,0.8636,700.0,275.32,12687.82,18.13,150.57,12190.41,17.41,797.62,200.58,17894.74,22.44,41.570286,1915.721,0.021699551,Rex30,34x3_2_4600_41_250
6.623,0.8636,750.0,309.22,15205.17,20.27,179.75,14971.88,19.96,797.62,229.9,17894.74,22.44,46.688812,2295.813,0.020336503,Rex30,34x3_2_4600_41_250
6.73,1.0414,450.0,199.29,7257.89,16.13,65.22,5343.82,11.88,649.08,125.45,17894.74,27.57,29.612185,1078.4384,0.027458394,Rex30,41x4_2_4600_51_580
6.73,1.0414,500.0,235.42,9408.18,18.82,91.5,7688.74,15.38,649.08,149.78,17894.74,27.57,34.980682,1397.9465,0.025022905,Rex30,41x4_2_4600_51_580
6.73,1.0414,550.0,273.12,11889.29,21.62,118.42,10329.87,18.78,649.08,152.89,17894.74,27.57,40.582466,1766.6107,0.022971936,Rex30,41x4_2_4600_51_580
6.73,1.0414,600.0,311.79,14733.84,24.56,147.8,13373.2,22.29,649.08,178.34,17894.74,27.57,46.32838,2189.2778,0.02116149,Rex30,41x4_2_4600_51_580
6.736,1.0414,450.0,203.28,8243.23,18.32,74.9,6401.67,14.23,620.51,119.87,17894.74,28.84,30.178146,1223.7574,0.024660237,Rex30,41x5_2_4200_51_560
6.736,1.0414,550.0,275.43,13387.24,24.34,128.08,11893.98,21.63,620.51,173.98,17894.74,28.84,40.88925,1987.4169,0.020574069,Rex30,41x5_2_4200_51_560
6.736,1.0414,600.0,313.41,16506.72,27.51,156.53,15226.06,25.38,620.51,173.98,17894.74,28.84,46.527615,2450.5225,0.018986812,Rex30,41x5_2_4200_51_560
6.862,1.2192,400.0,203.26,6653.07,16.63,50.72,4309.59,10.77,603.61,93.88,17894.74,29.65,29.621101,969.5526,0.030551309,Rex30,48x4_2_4000_46_670
6.862,1.2192,450.0,243.12,8844.41,19.65,76.2,6597.92,14.66,603.61,126.84,17894.74,29.65,35.429905,1288.8969,0.02748855,Rex30,48x4_2_4000_46_670
6.862,1.2192,500.0,284.6,11398.47,22.8,103.41,9303.57,18.61,603.61,161.67,17894.74,29.65,41.47479,1661.1002,0.024968263,Rex30,48x4_2_4000_46_670
6.862,1.2192,550.0,327.49,14325.37,26.05,132.72,12414.44,22.57,603.61,161.67,17894.74,29.65,47.725155,2087.6377,0.02286084,Rex30,48x4_2_4000_46_670
6.862,1.2192,600.0,371.83,17640.37,29.4,162.95,15933.3,26.56,603.61,193.44,17894.74,29.65,54.186825,2570.733,0.021078356,Rex30,48x4_2_4000_46_670
6.87,1.2192,400.0,206.71,7593.13,18.98,59.63,5261.93,13.15,575.44,97.99,17894.74,31.1,30.088793,1105.2592,0.027223293,Rex30,48x5_2_4000_51_810
6.87,1.2192,450.0,245.65,10037.45,22.31,84.58,7773.09,17.27,575.44,125.83,17894.74,31.1,35.756912,1461.0553,0.024473347,Rex30,48x5_2_4000_51_810
6.87,1.2192,500.0,285.96,12869.37,25.74,111.24,10706.42,21.41,575.44,125.83,17894.74,31.1,41.624454,1873.2708,0.022220202,Rex30,48x5_2_4000_51_810
7.261,1.5748,350.0,218.41,7420.22,21.2,46.55,4677.94,13.37,515.51,80.62,17894.74,34.71,30.079878,1021.9281,0.029434437,Rex30,62x5_2_3200_46_1150
7.261,1.5748,400.0,260.67,10068.44,25.17,69.69,7273.33,18.18,515.51,120.46,17894.74,34.71,35.900013,1386.6465,0.02588981,Rex30,62x5_2_3200_46_1150
7.261,1.5748,450.0,303.77,13160.27,29.25,93.69,10321.29,22.94,515.51,120.46,17894.74,34.71,41.835835,1812.4597,0.023082353,Rex30,62x5_2_3200_46_1150
7.261,1.5748,500.0,347.55,16703.19,33.41,118.21,13862.9,27.73,515.51,160.3,17894.74,34.71,47.865307,2300.398,0.020807402,Rex30,62x5_2_3200_46_1150
3.618,0.6858,300.0,206.24,12859.82,42.87,137.14,12964.34,43.21,667.11,0.0,105263.16,157.79,57.00387,3554.4001,0.01603755,Ret20,27x3_2_4600_41_140
3.618,0.6858,350.0,270.29,18862.45,53.89,198.81,19715.07,56.33,667.11,0.0,105263.16,157.79,74.70702,5213.502,0.0143295275,Ret20,27x3_2_4600_41_140
3.618,0.6858,400.0,338.63,26471.38,66.18,265.82,28038.93,70.1,667.11,0.0,105263.16,157.79,93.59591,7316.578,0.012792306,Ret20,27x3_2_4600_41_140
3.618,0.6858,450.0,410.8,35685.36,79.3,338.89,38198.54,84.89,667.11,0.0,105263.16,157.79,113.543396,9863.283,0.0115117235,Ret20,27x3_2_4600_41_140
3.618,0.6858,500.0,487.58,46509.92,93.02,416.3,50248.81,100.5,667.11,0.0,105263.16,157.79,134.76506,12855.146,0.010483355,Ret20,27x3_2_4600_41_140
3.618,0.6858,550.0,567.94,59088.92,107.43,498.76,64355.5,117.01,667.11,0.0,105263.16,157.79,156.97623,16331.93,0.009611616,Ret20,27x3_2_4600_41_140
3.618,0.6858,600.0,651.52,73488.54,122.48,583.17,80514.17,134.19,667.11,0.0,105263.16,157.79,180.0774,20311.924,0.0088656,Ret20,27x3_2_4600_41_140
3.618,0.6858,650.0,738.0,89768.1,138.1,668.31,98779.18,151.97,667.11,0.0,105263.16,157.79,203.9801,24811.525,0.008221183,Ret20,27x3_2_4600_41_140
3.627,0.6858,300.0,223.79,16311.83,54.37,163.8,16852.95,56.18,635.56,0.0,105263.16,165.62,61.70113,4497.334,0.013719491,Ret20,27x4_2_4800_51_200
3.627,0.6858,350.0,288.48,23823.62,68.07,227.77,25142.8,71.84,635.56,0.0,105263.16,165.62,79.536804,6568.409,0.012108991,Ret20,27x4_2_4800_51_200
3.627,0.6858,400.0,356.98,33139.47,82.85,295.73,35257.24,88.14,635.56,0.0,105263.16,165.62,98.422935,9136.882,0.010772049,Ret20,27x4_2_4800_51_200
3.627,0.6858,450.0,429.59,44256.98,98.35,368.93,47322.29,105.16,635.56,0.0,105263.16,165.62,118.44224,12202.09,0.009706717,Ret20,27x4_2_4800_51_200
3.627,0.6858,500.0,505.42,57265.47,114.53,443.82,61521.18,123.04,635.56,0.0,105263.16,165.62,139.34932,15788.66,0.008825912,Ret20,27x4_2_4800_51_200
3.627,0.6858,550.0,584.72,72169.67,131.22,521.79,77904.21,141.64,635.56,0.0,105263.16,165.62,161.21312,19897.896,0.008102018,Ret20,27x4_2_4800_51_200
3.627,0.6858,600.0,666.92,89061.18,148.44,602.32,96585.82,160.98,635.56,0.0,105263.16,165.62,183.87648,24555.055,0.0074883355,Ret20,27x4_2_4800_51_200
3.675,0.6858,300.0,235.16,16914.9,56.38,168.0,17265.63,57.55,630.15,0.0,105263.16,167.04,63.989117,4602.694,0.013902536,Ret20,27x4_3_4800_51_210
3.675,0.6858,350.0,301.73,24749.15,70.71,233.99,25794.22,73.7,630.15,0.0,105263.16,167.04,82.1034,6734.4624,0.012191529,Ret20,27x4_3_4800_51_210
3.675,0.6858,400.0,373.66,34288.43,85.72,303.99,36202.85,90.51,630.15,0.0,105263.16,167.04,101.67619,9330.185,0.0108975535,Ret20,27x4_3_4800_51_210
3.675,0.6858,450.0,449.18,45731.88,101.63,379.59,48602.09,108.0,630.15,0.0,105263.16,167.04,122.22585,12444.049,0.009822032,Ret20,27x4_3_4800_51_210
3.632,0.6858,300.0,224.92,18776.62,62.59,177.3,19793.77,65.98,605.54,0.0,105263.16,173.83,61.92731,5169.7744,0.011978727,Ret20,27x5_2_4200_51_180
3.683,0.8636,250.0,225.16,11004.01,44.02,109.67,10128.38,40.51,615.56,0.0,105263.16,171.0,61.134945,2987.7844,0.020461632,Ret20,34x3_2_4600_41_250
3.683,0.8636,300.0,306.87,17270.33,57.57,178.05,17027.45,56.76,615.56,0.0,105263.16,171.0,83.32066,4689.2017,0.017768623,Ret20,34x3_2_4600_41_250
3.683,0.8636,350.0,394.85,25435.98,72.67,255.19,25861.84,73.89,615.56,0.0,105263.16,171.0,107.20879,6906.321,0.015523287,Ret20,34x3_2_4600_41_250
3.683,0.8636,400.0,489.14,35558.91,88.9,339.84,36799.21,92.0,615.56,0.0,105263.16,171.0,132.81021,9654.876,0.013755765,Ret20,34x3_2_4600_41_250
3.683,0.8636,450.0,584.62,47931.52,106.51,430.04,49892.03,110.87,615.56,0.0,105263.16,171.0,158.73473,13014.26,0.012196984,Ret20,34x3_2_4600_41_250
3.683,0.8636,500.0,681.52,62362.08,124.72,523.51,65409.86,130.82,615.56,0.0,105263.16,171.0,185.0448,16932.414,0.010928436,Ret20,34x3_2_4600_41_250
3.683,0.8636,550.0,778.51,78963.82,143.57,617.69,83655.71,152.1,615.56,0.0,105263.16,171.0,211.3793,21440.082,0.009859072,Ret20,34x3_2_4600_41_250
3.683,0.8636,600.0,873.85,98091.49,163.49,708.86,105030.79,175.05,615.56,0.0,105263.16,171.0,237.26582,26633.584,0.00890852,Ret20,34x3_2_4600_41_250
3.692,0.8636,250.0,245.09,13998.05,55.99,133.62,13252.97,53.01,578.18,466.61,105263.16,182.06,66.38407,3791.4546,0.017508868,Ret20,34x4_2_4800_51_370
3.692,0.8636,300.0,327.52,21720.54,72.4,203.87,21632.44,72.11,578.18,582.86,105263.16,182.06,88.710724,5883.1367,0.015078815,Ret20,34x4_2_4800_51_370
3.692,0.8636,350.0,413.4,31610.01,90.31,280.56,32200.54,92.0,578.18,633.07,105263.16,182.06,111.97183,8561.758,0.013078135,Ret20,34x4_2_4800_51_370
3.692,0.8636,400.0,503.04,43711.07,109.28,363.05,44955.9,112.39,578.18,694.22,105263.16,182.06,136.25136,11839.401,0.011508297,Ret20,34x4_2_4800_51_370
3.692,0.8636,450.0,596.01,58064.88,129.03,449.53,60058.55,133.46,578.18,749.84,105263.16,182.06,161.43283,15727.216,0.010264552,Ret20,34x4_2_4800_51_370
3.692,0.8636,500.0,691.94,74693.1,149.39,540.06,77596.1,155.19,578.18,768.44,105263.16,182.06,187.41603,20231.066,0.009263774,Ret20,34x4_2_4800_51_370
3.692,0.8636,550.0,790.37,93609.51,170.2,632.43,97665.6,177.57,578.18,804.0,105263.16,182.06,214.07639,25354.69,0.008443266,Ret20,34x4_2_4800_51_370
3.778,0.8636,250.0,256.25,15931.96,63.73,143.56,15074.51,60.3,556.22,523.61,105263.16,189.25,67.82689,4217.0356,0.016084023,Ret20,34x4_3_4400_51_370
3.778,0.8636,300.0,338.83,24544.11,81.81,214.54,24327.14,81.09,556.22,587.42,105263.16,189.25,89.68502,6496.5884,0.013804941,Ret20,34x4_3_4400_51_370
3.778,0.8636,350.0,423.51,35478.62,101.37,290.84,35853.27,102.44,556.22,645.43,105263.16,189.25,112.09899,9390.847,0.011937048,Ret20,34x4_3_4400_51_370
3.699,0.8636,250.0,245.91,16164.82,64.66,145.74,15659.23,62.64,554.25,486.67,105263.16,189.92,66.48013,4370.0513,0.015212665,Ret20,34x5_2_4200_51_340
3.781,0.8636,250.0,256.54,16680.29,66.72,147.54,15939.37,63.76,548.41,511.51,105263.16,191.94,67.84978,4411.608,0.015379828,Ret20,34x5_3_4200_51_360
3.79,1.0414,200.0,223.65,10351.35,51.76,86.2,8611.09,43.06,535.87,306.59,105263.16,196.43,59.010555,2731.2268,0.021605877,Ret20,41x4_2_4600_51_580
3.79,1.0414,250.0,315.25,17528.34,70.11,152.65,16221.35,64.89,535.87,438.56,105263.16,196.43,83.17942,4624.8916,0.01798516,Ret20,41x4_2_4600_51_580
3.79,1.0414,300.0,411.19,27023.64,90.08,229.0,26259.71,87.53,535.87,574.05,105263.16,196.43,108.4934,7130.248,0.015215937,Ret20,41x4_2_4600_51_580
