Battery,Motor,Propeller,Battery_Weight,Battery_Capacity,Motor_Weight,Propeller_Weight,MV_omega_rad,MV_omega_RPM,MV_Voltage,MV_Thrust,MV_Torque,MV_Power,MV_Current,MV_Efficiency,MP_omega_rad,MP_omega_RPM,MP_Voltage,MP_Thrust,MP_Torque,MP_Power,MP_Current,MP_Efficiency,MC_omega_rad,MC_omega_RPM,MC_Voltage,MC_Thrust,MC_Torque,MC_Power,MC_Current,MC_Efficiency,MaxPower,MaxCur,PeakCur,ContCur,Aircraft_Weight,Aircraft_Thrust,Aircraft_Thrust2Weight,Aircraft_FlightTime
Eagle 043 Ah Ag,KDE6815XF-205,48x14_4_1400_51_380,1.7,0.43,0.63,0.91,59.79,570.96,28.00,67.92,24.60,15482.78,552.96,10.00,39.55,377.64,12.96,146.95,10.79,3157.89,243.73,14.23,19.34,184.71,3.64,146.88,2.59,218.22,60.00,24.16,3000.00,57.00,0.01,0.01,8.207232355870563,67.92,0.8435910061275732,0.00015552662037037038
Eagle 043 Ah Ag,KDE6815XF-205,48x14_5_1400_51_400,1.7,0.43,0.63,1.112,58.02,554.08,28.00,68.41,24.68,15533.35,554.76,9.70,38.36,366.30,12.93,157.16,10.82,3157.89,244.29,13.83,18.74,178.96,3.61,157.10,2.59,216.54,60.00,23.59,3000.00,57.00,0.01,0.01,9.015232355870562,68.41,0.7735237603355846,0.0001550219914918163
Eagle 043 Ah Ag,KDE6815XF-205,48x14_6_1400_51_420,1.7,0.43,0.63,1.314,56.39,538.52,28.00,68.66,24.76,15579.96,556.43,9.43,37.26,355.77,12.90,166.92,10.84,3157.89,244.82,13.46,18.18,173.58,3.58,166.80,2.59,214.96,60.00,23.05,3000.00,57.00,0.01,0.01,9.823232355870562,68.66,0.7124926275235078,0.00015455672771058358
Eagle 043 Ah Ag,KDE6815XF-205,48x15_2_1000_41_190,1.7,0.43,0.63,0.529,57.29,547.09,28.00,61.09,24.71,15554.28,555.51,9.58,37.87,361.62,12.91,73.44,10.83,3157.89,244.53,13.67,18.49,176.59,3.60,73.39,2.59,215.84,60.00,23.35,3000.00,57.00,0.01,0.01,6.683232355870562,61.09,0.9317825163913926,0.00015481269464096058
Eagle 043 Ah Ag,KDE6815XF-205,48x15_3_1000_41_200,1.7,0.43,0.63,0.729,54.94,524.64,28.00,61.78,24.82,15621.53,557.91,9.19,36.28,346.46,12.87,80.76,10.86,3157.89,245.28,13.14,17.68,168.88,3.56,80.72,2.59,213.59,60.00,22.57,3000.00,57.00,0.01,0.01,7.4832323558705625,61.78,0.8415688774755569,0.0001541467261744726
Eagle 043 Ah Ag,KDE6815XF-205,48x15_4_1000_41_210,1.7,0.43,0.63,0.931,53.19,507.91,28.00,62.39,24.90,15671.65,559.70,8.90,35.10,335.22,12.85,86.98,10.89,3157.89,245.84,12.74,17.09,163.19,3.53,86.90,2.59,211.92,60.00,21.98,3000.00,57.00,0.01,0.01,8.291232355870562,62.39,0.7670556834193962,0.00015365374307664821
Eagle 043 Ah Ag,KDE6815XF-205,48x15_5_1000_41_220,1.7,0.43,0.63,1.132,51.69,493.65,28.00,62.84,24.97,15714.37,561.23,8.65,34.10,325.64,12.82,92.75,10.91,3157.89,246.32,12.40,16.58,158.35,3.51,92.67,2.59,210.51,60.00,21.47,3000.00,57.00,0.01,0.01,9.09523235587056,62.84,0.7042929977066212,0.00015323485914865565
Eagle 043 Ah Ag,KDE6815XF-205,48x15_6_1000_41_230,1.7,0.43,0.63,1.335,50.34,480.73,28.00,63.16,25.03,15753.05,562.61,8.42,33.19,316.98,12.80,98.39,10.93,3157.89,246.75,12.09,16.13,153.99,3.49,98.39,2.59,209.23,60.00,21.01,3000.00,57.00,0.01,0.01,9.907232355870562,63.16,0.6498614350836661,0.00015285899646291394
Eagle 043 Ah Ag,KDE6815XF-205,48x16_2_1200_51_290,1.7,0.43,0.63,0.535,55.35,528.56,28.00,58.69,24.80,15609.80,557.49,9.26,36.58,349.35,12.88,108.85,10.86,3157.89,245.13,13.24,17.85,170.47,3.57,108.79,2.59,214.05,60.00,22.73,3000.00,57.00,0.01,0.01,6.707232355870563,58.69,0.8919730861720109,0.00015426285673285622
Eagle 043 Ah Ag,KDE6815XF-205,48x16_3_1200_51_300,1.7,0.43,0.63,0.733,53.53,511.21,28.00,59.44,24.89,15661.75,559.35,8.95,35.36,337.68,12.85,117.86,10.88,3157.89,245.72,12.83,17.23,164.55,3.54,117.81,2.59,212.32,60.00,22.12,3000.00,57.00,0.01,0.01,7.4992323558705625,59.44,0.8079658098316955,0.0001537498882631626
Eagle 043 Ah Ag,KDE6815XF-205,48x16_4_1200_51_310,1.7,0.43,0.63,0.932,52.26,499.00,28.00,60.14,24.94,15698.33,560.65,8.74,34.50,329.45,12.83,125.15,10.90,3157.89,246.13,12.54,16.80,160.39,3.52,125.10,2.59,211.10,60.00,21.69,3000.00,57.00,0.01,0.01,8.295232355870562,60.14,0.7390364537067617,0.00015339338268081693
Eagle 043 Ah Ag,KDE6815XF-205,48x16_5_1200_51_330,1.7,0.43,0.63,1.136,50.36,480.91,28.00,60.46,25.03,15752.51,562.59,8.42,33.23,317.34,12.80,135.41,10.93,3157.89,246.73,12.10,16.16,154.28,3.49,135.32,2.59,209.32,60.00,21.04,3000.00,57.00,0.01,0.01,9.111232355870563,60.46,0.6764286803336974,0.0001528644305799961
Eagle 043 Ah Ag,KDE6815XF-205,48x16_6_1200_51_340,1.7,0.43,0.63,1.336,49.44,472.10,28.00,60.87,25.07,15778.91,563.53,8.27,32.61,311.44,12.78,141.43,10.94,3157.89,247.03,11.89,15.85,151.32,3.47,141.29,2.59,208.45,60.00,20.72,3000.00,57.00,0.01,0.01,9.911232355870563,60.87,0.626046564500691,0.00015260944404024633
Eagle 043 Ah Ag,KDE6815XF-205,48x17_2_1000_46_210,1.7,0.43,0.63,0.535,53.54,511.28,28.00,53.65,24.89,15661.56,559.34,8.96,35.36,337.70,12.85,73.84,10.88,3157.89,245.71,12.83,17.23,164.55,3.54,73.80,2.59,212.32,60.00,22.12,3000.00,57.00,0.01,0.01,6.707232355870563,53.65,0.815374954389647,0.0001537526370365073
Eagle 043 Ah Ag,KDE6815XF-205,48x17_3_1000_46_210,1.7,0.43,0.63,0.728,52.60,502.33,28.00,54.37,24.93,15688.35,560.30,8.80,34.73,331.68,12.84,77.48,10.90,3157.89,246.01,12.61,16.91,161.51,3.52,77.40,2.59,211.43,60.00,21.81,3000.00,57.00,0.01,0.01,7.479232355870562,54.37,0.7410257507658967,0.00015348920221310014
Eagle 043 Ah Ag,KDE6815XF-205,48x17_4_1000_46_220,1.7,0.43,0.63,0.929,50.93,486.37,28.00,54.88,25.00,15736.17,562.01,8.52,33.61,320.92,12.81,83.44,10.92,3157.89,246.55,12.23,16.34,156.06,3.50,83.36,2.59,209.83,60.00,21.23,3000.00,57.00,0.01,0.01,8.283232355870563,54.88,0.675375420958804,0.00015302218821729152
Eagle 043 Ah Ag,KDE6815XF-205,48x17_5_1000_46_230,1.7,0.43,0.63,1.131,49.55,473.15,28.00,55.33,25.07,15775.77,563.42,8.29,32.68,312.09,12.79,88.94,10.94,3157.89,246.99,11.92,15.88,151.62,3.48,88.90,2.59,208.54,60.00,20.76,3000.00,57.00,0.01,0.01,9.091232355870563,55.33,0.6203958801291248,0.0001526392389336552
Eagle 043 Ah Ag,KDE6815XF-205,48x17_6_1000_46_240,1.7,0.43,0.63,1.333,48.31,461.29,28.00,55.64,25.12,15811.27,564.69,8.08,31.85,304.11,12.76,94.06,10.96,3157.89,247.39,11.63,15.46,147.60,3.46,93.98,2.59,207.36,60.00,20.32,3000.00,57.00,0.01,0.01,9.899232355870563,55.64,0.5729498311313356,0.00015229594999026014
Eagle 043 Ah Ag,KDE6815XF-205,48x19_2_1000_51_220,1.7,0.43,0.63,0.533,51.68,493.51,28.00,47.69,24.97,15714.76,561.24,8.64,34.12,325.85,12.82,70.41,10.91,3157.89,246.31,12.41,16.61,158.60,3.51,70.33,2.59,210.58,60.00,21.50,3000.00,57.00,0.01,0.01,6.699232355870562,47.69,0.7256601495317653,0.00015323212885752976
Eagle 043 Ah Ag,KDE6815XF-205,48x19_3_1000_51_220,1.7,0.43,0.63,0.727,50.64,483.60,28.00,48.17,25.02,15744.45,562.30,8.47,33.42,319.16,12.80,74.11,10.92,3157.89,246.64,12.17,16.25,155.21,3.49,74.07,2.59,209.59,60.00,21.14,3000.00,57.00,0.01,0.01,7.475232355870562,48.17,0.6568753161045767,0.00015294326871776633
Eagle 043 Ah Ag,KDE6815XF-205,48x19_4_1000_51_230,1.7,0.43,0.63,0.928,49.04,468.26,28.00,48.61,25.09,15790.41,563.94,8.20,32.35,308.91,12.78,79.73,10.95,3157.89,247.15,11.80,15.72,150.07,3.47,79.66,2.59,208.08,60.00,20.59,3000.00,57.00,0.01,0.01,8.279232355870562,48.61,0.5985032905671824,0.0001524984927474554
Eagle 043 Ah Ag,KDE6815XF-205,48x19_5_1000_51_240,1.7,0.43,0.63,1.129,47.72,455.69,28.00,49.01,25.15,15828.05,565.29,7.98,31.46,300.45,12.76,84.92,10.97,3157.89,247.58,11.50,15.27,145.81,3.45,84.88,2.59,206.84,60.00,20.12,3000.00,57.00,0.01,0.01,9.083232355870562,49.01,0.550015934008747,0.00015213430274726248
Eagle 043 Ah Ag,KDE6815XF-205,48x19_6_1000_51_250,1.7,0.43,0.63,1.331,46.57,444.73,28.00,49.32,25.20,15860.88,566.46,7.79,30.70,293.14,12.74,89.69,10.98,3157.89,247.95,11.24,14.89,142.15,3.43,89.62,2.59,205.77,60.00,19.72,3000.00,57.00,0.01,0.01,9.891232355870562,49.32,0.5082807434804545,0.00015182007555696785
Eagle 043 Ah Ag,KDE6815XF-205,48x22_2_800_46_140,1.7,0.43,0.63,0.548,48.51,463.27,28.00,44.48,25.11,15805.34,564.48,8.11,32.00,305.62,12.77,47.72,10.95,3157.89,247.32,11.69,15.55,148.44,3.46,47.69,2.59,207.61,60.00,20.41,3000.00,57.00,0.01,0.01,6.759232355870562,44.48,0.6708082499618152,0.00015235260770975057
Eagle 043 Ah Ag,KDE6815XF-205,48x22_3_800_46_150,1.7,0.43,0.63,0.754,45.80,437.37,28.00,44.53,25.24,15882.94,567.25,7.66,30.19,288.25,12.72,53.57,10.99,3157.89,248.19,11.06,14.63,139.72,3.42,53.51,2.59,205.05,60.00,19.45,3000.00,57.00,0.01,0.01,7.583232355870562,44.53,0.5985898169363063,0.00015160863816659324
Eagle 043 Ah Ag,KDE6815XF-205,48x22_4_800_46_150,1.7,0.43,0.63,0.948,45.26,432.17,28.00,44.92,25.26,15898.52,567.80,7.57,29.82,284.77,12.71,55.39,11.00,3157.89,248.37,10.93,14.45,137.98,3.41,55.36,2.59,204.54,60.00,19.26,3000.00,57.00,0.01,0.01,8.359232355870562,44.92,0.5477776935046229,0.00015146178231771753
Eagle 043 Ah Ag,KDE6815XF-205,48x22_5_800_46_160,1.7,0.43,0.63,1.154,43.53,415.64,28.00,45.16,25.34,15948.02,569.57,7.28,28.66,273.73,12.69,60.18,11.03,3157.89,248.92,10.53,13.87,132.46,3.38,60.12,2.59,202.93,60.00,18.63,3000.00,57.00,0.01,0.01,9.183232355870562,45.16,0.5012903597314966,0.00015099109854802746
Eagle 043 Ah Ag,KDE6815XF-205,48x22_6_800_46_170,1.7,0.43,0.63,1.361,42.04,401.47,28.00,45.40,25.41,15990.46,571.09,7.03,27.68,264.31,12.66,64.90,11.05,3157.89,249.40,10.19,13.38,127.79,3.36,64.90,2.59,201.56,60.00,18.10,3000.00,57.00,0.01,0.01,10.011232355870561,45.4,0.4622738258854563,0.0001505892241152883
Eagle 043 Ah Ag,KDE6815XF-205,48x23_2_600_36_80,1.7,0.43,0.63,0.546,47.95,457.88,28.00,42.20,25.14,15821.50,565.05,8.02,31.62,301.93,12.76,26.09,10.96,3157.89,247.50,11.55,15.34,146.50,3.45,26.09,2.59,207.04,60.00,20.20,3000.00,57.00,0.01,0.01,6.751232355870562,26.09,0.3939326852542921,0.0003474747474747475
Eagle 043 Ah Ag,KDE6815XF-205,48x23_3_600_36_80,1.7,0.43,0.63,0.741,46.78,446.75,28.00,42.32,25.19,15854.85,566.24,7.83,30.83,294.44,12.74,27.47,10.98,3157.89,247.88,11.28,14.95,142.75,3.43,27.45,2.59,205.94,60.00,19.79,3000.00,57.00,0.01,0.01,7.5312323558705625,27.45,0.3715414696286088,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x23_4_600_36_80,1.7,0.43,0.63,0.935,46.19,441.10,28.00,42.64,25.22,15871.76,566.85,7.73,30.43,290.58,12.73,28.39,10.99,3157.89,248.07,11.14,14.74,140.75,3.42,28.37,2.59,205.35,60.00,19.57,3000.00,57.00,0.01,0.01,8.307232355870562,28.37,0.348124004358773,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x23_5_600_36_90,1.7,0.43,0.63,1.15,43.27,413.15,28.00,42.80,25.35,15955.46,569.84,7.24,28.48,271.96,12.68,32.47,11.03,3157.89,249.01,10.47,13.77,131.50,3.38,32.43,2.59,202.65,60.00,18.52,3000.00,57.00,0.01,0.01,9.167232355870562,32.43,0.3606116076502113,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x23_6_600_36_90,1.7,0.43,0.63,1.345,43.05,411.14,28.00,43.13,25.36,15961.49,570.05,7.20,28.34,270.59,12.68,33.04,11.03,3157.89,249.08,10.42,13.70,130.79,3.37,33.00,2.59,202.44,60.00,18.44,3000.00,57.00,0.01,0.01,9.947232355870561,33.0,0.3381759119262357,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x24_2_800_51_150,1.7,0.43,0.63,0.549,46.65,445.46,28.00,39.28,25.20,15858.71,566.38,7.80,30.76,293.76,12.74,45.58,10.98,3157.89,247.91,11.26,14.93,142.53,3.43,45.55,2.59,205.88,60.00,19.76,3000.00,57.00,0.01,0.01,6.763232355870562,39.28,0.5920360651947432,0.00015184151982767754
Eagle 043 Ah Ag,KDE6815XF-205,48x24_3_800_51_160,1.7,0.43,0.63,0.755,44.04,420.55,28.00,39.20,25.32,15933.31,569.05,7.37,29.02,277.14,12.69,51.03,11.02,3157.89,248.75,10.66,14.06,134.23,3.39,51.01,2.59,203.45,60.00,18.83,3000.00,57.00,0.01,0.01,7.587232355870562,39.2,0.526664050948803,0.00015112907477374574
Eagle 043 Ah Ag,KDE6815XF-205,48x24_4_800_51_160,1.7,0.43,0.63,0.949,43.44,414.81,28.00,39.46,25.35,15950.50,569.66,7.27,28.62,273.28,12.69,52.81,11.03,3157.89,248.95,10.52,13.85,132.29,3.38,52.78,2.59,202.88,60.00,18.61,3000.00,57.00,0.01,0.01,8.363232355870561,39.46,0.4809654837578504,0.00015096724361900082
Eagle 043 Ah Ag,KDE6815XF-205,48x24_5_800_51_160,1.7,0.43,0.63,1.143,43.10,411.57,28.00,39.76,25.36,15960.22,570.01,7.21,28.38,271.05,12.68,54.03,11.03,3157.89,249.06,10.44,13.73,131.15,3.38,53.98,2.59,202.54,60.00,18.48,3000.00,57.00,0.01,0.01,9.139232355870561,39.76,0.44347347542515475,0.00015087454606059546
Eagle 043 Ah Ag,KDE6815XF-205,48x24_6_800_51_170,1.7,0.43,0.63,1.349,41.62,397.44,28.00,39.97,25.43,16002.53,571.52,6.96,27.40,261.67,12.66,58.25,11.05,3157.89,249.53,10.10,13.25,126.49,3.35,58.20,2.59,201.18,60.00,17.95,3000.00,57.00,0.01,0.01,9.963232355870563,39.97,0.4089449806923304,0.00015047592385218368
Eagle 043 Ah Ag,KDE6815XF-205,48x26_2_600_41_80,1.7,0.43,0.63,0.56,45.89,438.21,28.00,37.74,25.23,15880.41,567.16,7.68,30.25,288.85,12.73,25.47,10.99,3157.89,248.16,11.08,14.66,140.00,3.42,25.44,2.59,205.13,60.00,19.48,3000.00,57.00,0.01,0.01,6.807232355870562,25.44,0.3809583742234658,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x26_3_600_41_90,1.7,0.43,0.63,0.776,42.24,403.37,28.00,37.55,25.40,15984.77,570.88,7.07,27.82,265.62,12.67,29.90,11.04,3157.89,249.33,10.24,13.45,128.44,3.36,29.88,2.59,201.75,60.00,18.17,3000.00,57.00,0.01,0.01,7.671232355870562,29.88,0.3970511409815548,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x26_4_600_41_90,1.7,0.43,0.63,0.969,41.61,397.35,28.00,37.71,25.43,16002.80,571.53,6.96,27.39,261.59,12.65,30.94,11.05,3157.89,249.54,10.09,13.24,126.44,3.35,30.92,2.59,201.17,60.00,17.94,3000.00,57.00,0.01,0.01,8.443232355870562,30.92,0.37330322060761645,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x26_5_600_41_90,1.7,0.43,0.63,1.163,41.25,393.87,28.00,37.94,25.45,16013.24,571.90,6.90,27.15,259.22,12.65,31.69,11.06,3157.89,249.66,10.01,13.11,125.23,3.35,31.67,2.59,200.81,60.00,17.80,3000.00,57.00,0.01,0.01,9.219232355870563,31.67,0.3501743209799428,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x26_6_600_41_90,1.7,0.43,0.63,1.357,41.01,391.59,28.00,38.18,25.46,16020.05,572.14,6.86,26.98,257.68,12.64,32.24,11.06,3157.89,249.74,9.95,13.03,124.45,3.34,32.20,2.59,200.59,60.00,17.71,3000.00,57.00,0.01,0.01,9.995232355870563,32.2,0.3283930594983346,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x29_2_600_46_80,1.7,0.43,0.63,0.546,45.83,437.60,28.00,32.66,25.24,15882.24,567.22,7.67,30.21,288.52,12.72,22.10,10.99,3157.89,248.18,11.07,14.65,139.89,3.42,22.08,2.59,205.10,60.00,19.47,3000.00,57.00,0.01,0.01,6.751232355870562,22.08,0.3333857297974231,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x29_3_600_46_90,1.7,0.43,0.63,0.761,42.15,402.46,28.00,32.47,25.41,15987.50,570.98,7.05,27.75,265.04,12.66,25.97,11.04,3157.89,249.36,10.22,13.42,128.17,3.36,25.95,2.59,201.67,60.00,18.14,3000.00,57.00,0.01,0.01,7.611232355870563,25.95,0.34754686431266607,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x29_4_600_46_90,1.7,0.43,0.63,0.955,41.45,395.84,28.00,32.52,25.44,16007.34,571.69,6.93,27.29,260.62,12.65,26.89,11.05,3157.89,249.59,10.06,13.19,125.97,3.35,26.87,2.59,201.03,60.00,17.89,3000.00,57.00,0.01,0.01,8.387232355870562,26.87,0.32657278084951347,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x29_5_600_46_90,1.7,0.43,0.63,1.149,41.04,391.89,28.00,32.68,25.46,16019.14,572.11,6.86,27.02,257.98,12.65,27.57,11.06,3157.89,249.72,9.96,13.05,124.66,3.34,27.55,2.59,200.64,60.00,17.74,3000.00,57.00,0.01,0.01,9.163232355870562,27.55,0.3064812402944156,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x29_6_600_46_90,1.7,0.43,0.63,1.343,40.77,389.34,28.00,32.85,25.47,16026.79,572.39,6.82,26.83,256.22,12.64,28.07,11.06,3157.89,249.81,9.90,12.96,123.75,3.34,28.03,2.59,200.38,60.00,17.63,3000.00,57.00,0.01,0.01,9.939232355870562,28.03,0.2874757706468194,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x32_2_600_51_90,1.7,0.43,0.63,0.553,43.53,415.67,28.00,28.73,25.34,15947.93,569.57,7.28,28.68,273.89,12.69,21.55,11.02,3157.89,248.92,10.54,13.88,132.59,3.38,21.55,2.59,202.97,60.00,18.65,3000.00,57.00,0.01,0.01,6.779232355870562,21.55,0.3240393465085767,0.0003454925277197494
Eagle 043 Ah Ag,KDE6815XF-205,48x32_3_600_51_90,1.7,0.43,0.63,0.748,42.22,403.19,28.00,28.40,25.40,15985.32,570.90,7.06,27.81,265.59,12.67,22.63,11.04,3157.89,249.34,10.24,13.45,128.47,3.36,22.61,2.59,201.76,60.00,18.18,3000.00,57.00,0.01,0.01,7.559232355870562,22.61,0.30489749766347,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x32_4_600_51_90,1.7,0.43,0.63,0.942,41.48,396.10,28.00,28.39,25.44,16006.56,571.66,6.94,27.31,260.83,12.65,23.44,11.05,3157.89,249.58,10.06,13.20,126.09,3.35,23.42,2.59,201.06,60.00,17.90,3000.00,57.00,0.01,0.01,8.335232355870563,23.42,0.28641791074002715,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x32_5_600_51_90,1.7,0.43,0.63,1.137,41.03,391.77,28.00,28.50,25.46,16019.50,572.13,6.86,27.01,257.93,12.65,24.06,11.06,3157.89,249.72,9.96,13.05,124.64,3.34,24.04,2.59,200.64,60.00,17.73,3000.00,57.00,0.01,0.01,9.115232355870562,24.04,0.2688423681067503,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x32_6_600_51_90,1.7,0.43,0.63,1.331,40.73,388.94,28.00,28.64,25.47,16028.01,572.43,6.81,26.81,256.02,12.64,24.52,11.07,3157.89,249.82,9.89,12.95,123.69,3.34,24.50,2.59,200.36,60.00,17.62,3000.00,57.00,0.01,0.01,9.891232355870562,24.5,0.25249144799819817,0.0014333333333333336
Eagle 043 Ah Ag,KDE6815XF-205,48x4_2_4000_46_670,1.7,0.43,0.63,0.432,196.01,1871.75,28.00,200.42,18.39,11586.55,413.81,32.74,137.53,1313.27,15.62,325.16,8.94,3157.89,202.13,40.96,74.56,711.98,6.21,320.48,2.59,372.54,60.00,54.56,3000.00,57.00,0.01,0.01,6.295232355870562,200.42,3.245340622496108,0.00020782484715207463
Eagle 043 Ah Ag,KDE6815XF-205,48x5_2_4000_51_810,1.7,0.43,0.63,0.44,172.27,1645.02,28.00,187.16,19.47,12265.67,438.06,28.78,119.25,1138.79,15.09,393.45,9.25,3157.89,209.20,36.78,63.38,605.23,5.69,388.25,2.59,341.30,60.00,50.62,3000.00,57.00,0.01,0.01,6.327232355870562,187.16,3.015298042227037,0.00019632013879377255
Eagle 043 Ah Ag,KDE6815XF-205,48x6_2_3400_51_760,1.7,0.43,0.63,0.452,141.89,1354.98,28.00,166.84,20.86,13134.43,469.09,23.72,97.45,930.60,14.48,376.06,9.65,3157.89,218.05,31.34,51.02,487.23,5.11,373.85,2.59,306.76,60.00,45.34,3000.00,57.00,0.01,0.01,6.375232355870562,166.84,2.667688740831867,0.00018333368863117955
Eagle 043 Ah Ag,KDE6815XF-205,48x6_3_3200_51_780,1.7,0.43,0.63,0.654,126.67,1209.60,28.00,157.17,21.55,13569.88,484.64,21.17,85.77,819.01,14.16,393.86,9.87,3157.89,222.97,28.21,43.97,419.88,4.78,391.68,2.59,287.05,60.00,41.76,3000.00,57.00,0.01,0.01,7.183232355870562,157.17,2.2303895981779154,0.00017745130406074614
Eagle 043 Ah Ag,KDE6815XF-205,48x7_2_2800_51_670,1.7,0.43,0.63,0.466,114.52,1093.56,28.00,139.34,22.10,13917.45,497.05,19.15,77.66,741.64,13.94,328.61,10.02,3157.89,226.46,25.95,39.77,379.81,4.59,328.37,2.59,275.32,60.00,39.38,3000.00,57.00,0.01,0.01,6.431232355870562,139.34,2.2085772698607946,0.00017302082285484358
Eagle 043 Ah Ag,KDE6815XF-205,48x7_3_2800_51_720,1.7,0.43,0.63,0.665,109.87,1049.20,28.00,141.49,22.32,14050.31,501.80,18.37,74.40,710.48,13.86,362.31,10.09,3157.89,227.89,25.01,37.99,362.74,4.51,361.83,2.59,270.33,60.00,38.31,3000.00,57.00,0.01,0.01,7.227232355870562,141.49,1.9956515864472104,0.00017138302112395376
Eagle 043 Ah Ag,KDE6815XF-205,48x7_4_2800_51_750,1.7,0.43,0.63,0.863,107.07,1022.46,28.00,142.16,22.44,14130.42,504.66,17.90,72.40,691.35,13.80,382.90,10.13,3157.89,228.76,24.43,36.87,352.07,4.45,381.97,2.59,267.21,60.00,37.61,3000.00,57.00,0.01,0.01,8.019232355870562,142.16,1.8070726385002154,0.0001704117623746681
Eagle 043 Ah Ag,KDE6815XF-205,48x8_2_2400_51_600,1.7,0.43,0.63,0.478,96.78,924.20,28.00,116.85,22.91,14424.74,515.17,16.18,64.72,618.01,13.60,283.31,10.28,3157.89,232.17,22.17,32.44,309.76,4.25,282.95,2.59,254.82,60.00,34.70,3000.00,57.00,0.01,0.01,6.479232355870562,116.85,1.8383836742507211,0.00016693518644331
Eagle 043 Ah Ag,KDE6815XF-205,48x8_3_2400_51_640,1.7,0.43,0.63,0.677,92.99,888.03,28.00,118.59,23.09,14533.09,519.04,15.55,62.12,593.20,13.53,311.49,10.33,3157.89,233.34,21.39,31.06,296.63,4.18,311.14,2.59,250.98,60.00,33.74,3000.00,57.00,0.01,0.01,7.275232355870562,118.59,1.66162184573196,0.00016569050554870532
Eagle 043 Ah Ag,KDE6815XF-205,48x8_4_2400_51_680,1.7,0.43,0.63,0.877,89.62,855.82,28.00,119.13,23.24,14629.55,522.48,14.99,59.79,570.99,13.47,336.77,10.38,3157.89,234.38,20.68,29.83,284.83,4.13,336.27,2.59,247.53,60.00,32.85,3000.00,57.00,0.01,0.01,8.075232355870561,119.13,1.5038243299614602,0.00016459960189863727
Eagle 043 Ah Ag,KDE6815XF-205,48x8_5_2400_51_700,1.7,0.43,0.63,1.075,87.89,839.25,28.00,119.60,23.32,14679.19,524.26,14.70,58.59,559.53,13.44,351.63,10.40,3157.89,234.93,20.31,29.19,278.74,4.10,351.13,2.59,245.74,60.00,32.38,3000.00,57.00,0.01,0.01,8.867232355870563,119.6,1.3749094072622758,0.00016404074314271545
Eagle 043 Ah Ag,KDE6815XF-205,48x9_2_2200_51_560,1.7,0.43,0.63,0.485,88.95,849.42,28.00,106.57,23.27,14648.71,523.17,14.87,59.33,566.55,13.46,257.21,10.39,3157.89,234.59,20.54,29.58,282.46,4.11,257.06,2.59,246.83,60.00,32.67,3000.00,57.00,0.01,0.01,6.507232355870562,106.57,1.6694354980719626,0.0001643825142878988
Eagle 043 Ah Ag,KDE6815XF-205,48x9_3_2200_51_600,1.7,0.43,0.63,0.685,85.22,813.80,28.00,108.06,23.44,14755.42,526.98,14.25,56.79,542.27,13.40,284.02,10.44,3157.89,235.75,19.76,28.25,269.74,4.05,283.73,2.59,243.11,60.00,31.67,3000.00,57.00,0.01,0.01,7.307232355870562,108.06,1.5074504249243001,0.00016319404911002315
Eagle 043 Ah Ag,KDE6815XF-205,48x9_4_2200_51_630,1.7,0.43,0.63,0.884,82.61,788.82,28.00,108.78,23.56,14830.22,529.65,13.81,54.97,524.89,13.35,304.47,10.47,3157.89,236.58,19.19,27.28,260.47,4.01,304.33,2.59,240.40,60.00,30.93,3000.00,57.00,0.01,0.01,8.103232355870562,108.78,1.3684273791380401,0.00016237137732464838
Eagle 043 Ah Ag,KDE6815XF-205,48x9_5_2200_51_660,1.7,0.43,0.63,1.083,80.28,766.63,28.00,109.09,23.67,14896.69,532.02,13.43,53.39,509.85,13.31,323.13,10.51,3157.89,237.30,18.70,26.46,252.66,3.97,322.85,2.59,238.11,60.00,30.29,3000.00,57.00,0.01,0.01,8.899232355870563,109.09,1.2495780510441432,0.0001616480583436713
